Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných hlasov,Podiel platných hlasov v %,Poznámka
6,Banskobystrický kraj,606,Zvolen,604,Detva,518263,Detva,10,Peter,Pellegrini,3058,51.17,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518263,Detva,11,Róbert,Švec,7,0.11,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,2,Patrik,Dubovský,3,0.8,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,3,Krisztián,Forró,1,0.26,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,4,Štefan,Harabin,42,11.29,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,5,Ivan,Korčok,103,27.68,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,6,Marian,Kotleba,7,1.88,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,7,Ján,Kubiš,11,2.95,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,8,Igor,Matovič,16,4.3,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,9,Milan,Náhlik,1,0.26,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,10,Peter,Pellegrini,188,50.53,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,1,Andrej,Danko,1,0.22,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,2,Patrik,Dubovský,2,0.44,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,4,Štefan,Harabin,50,11.03,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,5,Ivan,Korčok,107,23.62,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,6,Marian,Kotleba,3,0.66,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,7,Ján,Kubiš,11,2.42,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,8,Igor,Matovič,3,0.66,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,10,Peter,Pellegrini,276,60.92,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,4,Štefan,Harabin,11,10.57,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,5,Ivan,Korčok,23,22.11,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,6,Marian,Kotleba,5,4.8,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,7,Ján,Kubiš,3,2.88,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,8,Igor,Matovič,4,3.84,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,10,Peter,Pellegrini,58,55.76,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,1,Andrej,Danko,3,0.09,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,2,Patrik,Dubovský,13,0.4,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,3,Krisztián,Forró,3,0.09,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,4,Štefan,Harabin,412,12.89,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,5,Ivan,Korčok,718,22.47,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,6,Marian,Kotleba,7,0.21,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,7,Ján,Kubiš,49,1.53,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,8,Igor,Matovič,39,1.22,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,9,Milan,Náhlik,6,0.18,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,10,Peter,Pellegrini,1939,60.68,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,11,Róbert,Švec,6,0.18,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,4,Štefan,Harabin,35,14.17,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,5,Ivan,Korčok,53,21.45,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,6,Marian,Kotleba,2,0.8,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,7,Ján,Kubiš,2,0.8,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,8,Igor,Matovič,4,1.61,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,10,Peter,Pellegrini,151,61.13,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,1,Andrej,Danko,1,0.21,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,2,Patrik,Dubovský,2,0.43,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,4,Štefan,Harabin,59,12.82,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,5,Ivan,Korčok,149,32.39,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,6,Marian,Kotleba,1,0.21,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,7,Ján,Kubiš,8,1.73,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,8,Igor,Matovič,7,1.52,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,10,Peter,Pellegrini,233,50.65,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,2,Patrik,Dubovský,9,1,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,3,Krisztián,Forró,1,0.11,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,4,Štefan,Harabin,120,13.34,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,5,Ivan,Korčok,254,28.25,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,6,Marian,Kotleba,3,0.33,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,7,Ján,Kubiš,21,2.33,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,8,Igor,Matovič,20,2.22,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,10,Peter,Pellegrini,466,51.83,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,11,Róbert,Švec,5,0.55,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,4,Štefan,Harabin,45,16.66,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,5,Ivan,Korčok,75,27.77,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,6,Marian,Kotleba,3,1.11,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,7,Ján,Kubiš,15,5.55,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,8,Igor,Matovič,2,0.74,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,10,Peter,Pellegrini,130,48.14,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,1,Andrej,Danko,3,1.15,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,2,Patrik,Dubovský,8,3.08,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,4,Štefan,Harabin,30,11.58,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,5,Ivan,Korčok,43,16.6,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,6,Marian,Kotleba,2,0.77,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,7,Ján,Kubiš,7,2.7,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,8,Igor,Matovič,5,1.93,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,10,Peter,Pellegrini,161,62.16,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,4,Štefan,Harabin,43,17.13,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,5,Ivan,Korčok,93,37.05,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,6,Marian,Kotleba,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,7,Ján,Kubiš,5,1.99,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,8,Igor,Matovič,4,1.59,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,10,Peter,Pellegrini,106,42.23,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,4,Štefan,Harabin,21,13.54,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,5,Ivan,Korčok,50,32.25,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,6,Marian,Kotleba,4,2.58,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,7,Ján,Kubiš,1,0.64,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,8,Igor,Matovič,1,0.64,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,10,Peter,Pellegrini,78,50.32,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,1,Andrej,Danko,1,0.17,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,3,Krisztián,Forró,1,0.17,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,4,Štefan,Harabin,98,17.59,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,5,Ivan,Korčok,180,32.31,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,6,Marian,Kotleba,2,0.35,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,7,Ján,Kubiš,12,2.15,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,8,Igor,Matovič,3,0.53,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,9,Milan,Náhlik,2,0.35,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,10,Peter,Pellegrini,258,46.31,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,1,Andrej,Danko,4,0.56,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,2,Patrik,Dubovský,1,0.14,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,4,Štefan,Harabin,100,14.22,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,5,Ivan,Korčok,200,28.44,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,6,Marian,Kotleba,7,0.99,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,7,Ján,Kubiš,21,2.98,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,8,Igor,Matovič,15,2.13,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,10,Peter,Pellegrini,355,50.49,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,4,Štefan,Harabin,18,10.52,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,5,Ivan,Korčok,54,31.57,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,6,Marian,Kotleba,2,1.16,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,7,Ján,Kubiš,9,5.26,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,8,Igor,Matovič,2,1.16,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,10,Peter,Pellegrini,86,50.29,P
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,1,Andrej,Danko,1,0.22,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,2,Patrik,Dubovský,7,1.58,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,3,Krisztián,Forró,2,0.45,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,4,Štefan,Harabin,56,12.64,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,5,Ivan,Korčok,163,36.79,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,6,Marian,Kotleba,6,1.35,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,7,Ján,Kubiš,7,1.58,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,8,Igor,Matovič,6,1.35,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,9,Milan,Náhlik,2,0.45,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,10,Peter,Pellegrini,193,43.56,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,4,Štefan,Harabin,47,23.5,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,5,Ivan,Korčok,21,10.5,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,6,Marian,Kotleba,11,5.5,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,7,Ján,Kubiš,5,2.5,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,8,Igor,Matovič,6,3,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,10,Peter,Pellegrini,110,55,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,4,Štefan,Harabin,17,15.04,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,5,Ivan,Korčok,31,27.43,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,6,Marian,Kotleba,5,4.42,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,7,Ján,Kubiš,1,0.88,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,8,Igor,Matovič,1,0.88,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,10,Peter,Pellegrini,58,51.32,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,1,Andrej,Danko,1,0.68,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,2,Patrik,Dubovský,1,0.68,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,4,Štefan,Harabin,21,14.38,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,5,Ivan,Korčok,38,26.02,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,6,Marian,Kotleba,4,2.73,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,7,Ján,Kubiš,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,8,Igor,Matovič,4,2.73,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,10,Peter,Pellegrini,76,52.05,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,11,Róbert,Švec,1,0.68,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,2,Patrik,Dubovský,1,0.72,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,4,Štefan,Harabin,27,19.56,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,5,Ivan,Korčok,41,29.71,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,6,Marian,Kotleba,4,2.89,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,7,Ján,Kubiš,1,0.72,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,8,Igor,Matovič,2,1.44,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,10,Peter,Pellegrini,62,44.92,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,2,Patrik,Dubovský,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,4,Štefan,Harabin,4,5.88,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,5,Ivan,Korčok,14,20.58,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,6,Marian,Kotleba,1,1.47,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,7,Ján,Kubiš,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,8,Igor,Matovič,1,1.47,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,10,Peter,Pellegrini,48,70.58,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,2,Patrik,Dubovský,4,3.22,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,4,Štefan,Harabin,14,11.29,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,5,Ivan,Korčok,47,37.9,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,6,Marian,Kotleba,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,7,Ján,Kubiš,3,2.41,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,8,Igor,Matovič,1,0.8,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,9,Milan,Náhlik,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,10,Peter,Pellegrini,55,44.35,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,1,Andrej,Danko,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,2,Patrik,Dubovský,1,1.35,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,3,Krisztián,Forró,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,4,Štefan,Harabin,16,21.62,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,5,Ivan,Korčok,20,27.02,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,6,Marian,Kotleba,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,7,Ján,Kubiš,0,0,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,8,Igor,Matovič,9,12.16,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,9,Milan,Náhlik,1,1.35,
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,10,Peter,Pellegrini,27,36.48,P
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,11,Róbert,Švec,0,0,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518344,Drážovce,1,Andrej,Danko,2,3.5,X
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518344,Drážovce,2,Patrik,Dubovský,0,0,
