IDN4,obec,populace,centroid-lat,centroid-lon
525871,Krásnohorské Podhradie - Krasznahorkaváralja,2793,48.659562,20.5994235
525898,Kunova Teplica - Kuntapolca,730,48.6121628,20.3820961
525901,Licince - Lice,795,48.534145,20.2932026
525910,Lipovník (RV) - Hárskút,537,48.6216631,20.6216275
525928,Lubeník,1257,48.6536169,20.1770826
525936,Lúčka (RV) - Lucska,180,48.6384908,20.7281663
525944,Magnezitovce,455,48.6781748,20.2411129
525952,Markuška,150,48.7303895,20.3132058
525961,Meliata - Melléte,183,48.5158064,20.3309509
525987,Muráň,1236,48.7581821,20.0145249
525995,Muránska Dlhá Lúka,918,48.7195829,20.0795562
526002,Muránska Huta,178,48.7747351,20.1213423
526011,Muránska Lehota,199,48.7156326,20.0359798
526029,Muránska Zdychava,228,48.7601097,20.1607568
526037,Nandraž,274,48.61498,20.1832767
526045,Nižná Slaná,1204,48.725341,20.4075592
526053,Ochtiná,554,48.6796681,20.3114563
526061,Pača,544,48.7057338,20.6246195
526070,Pašková - Páskaháza,339,48.5879766,20.3843323
526088,Petrovo,105,48.7150273,20.370071
526096,Plešivec - Pelsőc,2225,48.5822889,20.4173194
526100,Prihradzany,73,48.5814452,20.243778
526118,Rákoš (RA),409,48.6016324,20.1423052
526126,Rakovnica,598,48.657165,20.4549338
526134,Rejdová,740,48.7959875,20.2472779
526142,Revúca,11484,48.6987522,20.1128172
526151,Revúcka Lehota,310,48.6791798,20.1774641
526177,Rochovce,324,48.7000582,20.2930554
526185,Roštár,634,48.6963764,20.3630144
526193,Rozložná,217,48.6171773,20.3312743
526207,Rožňavské Bystré,597,48.673826,20.4416853
526215,Rudná - Rozsnyórudna,704,48.6632454,20.4841374
526223,Silica - Szilice,542,48.5692194,20.5286036
526231,Silická Brezová - Szádvárborsa,142,48.5333964,20.4885701
526240,Silická Jablonica - Jablonca,182,48.5662926,20.5913535
526258,Sirk,1314,48.6346975,20.099186
526266,Slavec - Szalóc,473,48.5790479,20.4696695
526274,Slavoška,132,48.736314,20.3374727
526282,Slavošovce,1797,48.721885,20.2743947
526291,Stratená,120,48.8529422,20.3470148
526304,Šivetice,360,48.5734517,20.269367
526312,Štítnik,1478,48.58859,20.3589304
526321,Turčok,287,48.6391221,20.1417072
526339,Vlachovo,785,48.7919768,20.4230358
526347,Vyšná Slaná,445,48.7893604,20.3262484
526355,Spišská Nová Ves,35431,48.9080359,20.5225481
526363,Arnutovce,812,48.9803363,20.4932245
526371,Baldovce,172,48.9900124,20.7146571
526380,Beharovce,169,49.0069231,20.8187905
526398,Betlanovce,744,48.9660853,20.3521306
526401,Bijacovce,967,49.0404537,20.812207
526410,Brutovce,150,49.0895472,20.7908201
526428,Buglovce,280,48.9841901,20.6934317
526436,Bystrany,3824,48.9573757,20.7527607
526444,Danišovce,575,48.9588331,20.6176926
526452,Dlhé Stráže,597,49.0276948,20.5211734
526461,Doľany (LE),779,49.0223938,20.6476903
526479,Domaňovce,907,48.9693676,20.65206
526487,Dravce,809,49.0252336,20.4925608
526495,Dúbrava (LE),329,48.984328,20.8565181
526509,Gelnica,5951,48.8317541,20.9360542
526517,Granč-Petrovce,633,48.997247,20.8060376
526525,Harakovce,58,48.998627,20.8456347
526533,Harichovce,1842,48.9622119,20.5855672
526541,Helcmanovce,1414,48.8370908,20.8575912
526550,Henclová,100,48.7695065,20.5769089
526568,Hincovce,253,48.9642012,20.7214459
526576,Hnilčík,542,48.853859,20.5458533
526584,Hnilec,414,48.8283388,20.5003758
526592,Hrabušice,2583,48.9506018,20.3809604
526606,Vyšné Repaše,87,49.067788,20.6857058
526614,Vyšný Slavkov,260,49.0658895,20.8705393
526631,Závadka (GL),598,48.8736731,20.6237513
526649,Žakarovce,699,48.8808725,20.9281566
526657,Žehra,2602,48.9828521,20.7953113
526665,Stará Ľubovňa,15938,49.3153929,20.6939167
526673,Čirč - Чірч,1330,49.274523,20.9445455
526681,Ďurková,224,49.2402911,20.8570545
526690,Forbasy,459,49.2852085,20.6121195
526703,Hajtovka,68,49.3021281,20.7651618
526711,Haligovce,650,49.3662893,20.4504051
526720,Hniezdne,1428,49.2992704,20.6348122
526738,Hraničné,193,49.3810333,20.6969693
526746,Hromoš,498,49.2423814,20.7992863
526754,Chmeľnica,980,49.2889645,20.7349849
526762,Jakubany,2841,49.206618,20.6804758
526771,Jarabina - Орябина,919,49.3622196,20.6605457
526789,Kamienka (SL) - Камюнка,1336,49.348798,20.5948217
526797,Kolačkov,1266,49.247009,20.6366324
526801,Kremná,94,49.3579452,20.6982613
526819,Kyjov,737,49.2283187,20.9548879
526827,Lacková,154,49.3158638,20.5875153
526835,Legnava,94,49.3298828,20.8609387
526843,Lesnica,488,49.3997511,20.4698114
526851,Litmanová - Літманова,633,49.3839513,20.6240087
526860,Lomnička,3239,49.2318965,20.5952824
526878,Ľubotín,1319,49.2610247,20.8859857
526886,Malý Lipník,455,49.3346692,20.7876447
526894,Matysová - Матисова,56,49.3250682,20.7506564
526908,Mníšek nad Popradom,611,49.4018977,20.7146399
526916,Nižné Ružbachy,626,49.2825358,20.581476
526924,Nová Ľubovňa,3009,49.2700719,20.6851239
526932,Obručné - Обручне,26,49.2932543,20.9869242
526941,Orlov,601,49.2981026,20.8770103
526959,Plaveč,1786,49.261337,20.8388999
526967,Plavnica,1637,49.2693634,20.7688914
526975,Podolínec,3108,49.2784454,20.530095
526983,Pusté Pole,217,49.2137481,20.904428
526991,Ruská Voľa nad Popradom - Руська Воля над Попрадом,80,49.2914945,20.9635863
527009,Starina,52,49.3194962,20.8307755
527017,Stráňany - Страняны,187,49.3587581,20.5398994
527025,Sulín,305,49.3622704,20.7488522
527033,Šambron,376,49.2210532,20.744961
527041,Šarišské Jastrabie,1492,49.2453126,20.9330641
527050,Údol - Удол,371,49.2968983,20.8083463
527068,Veľká Lesná,502,49.3234433,20.4385177
527076,Veľký Lipník,914,49.3589154,20.4972538
527084,Vislanka,265,49.2257398,20.8618163
527092,Vyšné Ružbachy,1404,49.3161565,20.5518788
527106,Svidník,10168,49.3074887,21.5728336
527114,Baňa,187,49.216821,21.6082576
527122,Belejovce,24,49.3741585,21.5421496
527131,Beňadikovce - Бенядиківцї,204,49.2280987,21.5444495
527149,Bodružal,60,49.3516173,21.7101013
527157,Breznica,814,49.1602203,21.667578
527165,Breznička (SP),127,49.2253743,21.7084776
527173,Brusnica,308,49.1495441,21.7035226
527181,Bukovce,522,49.2686725,21.713176
527190,Bystrá (SP),21,49.2455981,21.8205582
527203,Bžany,215,49.0709362,21.6402518
527211,Cernina,581,49.2981411,21.4739286
527220,Cigla - Ціґла,74,49.3618823,21.3956873
527238,Dlhoňa,91,49.4144664,21.5698436
527246,Dobroslava - Доброслава,46,49.3666356,21.6174392
527254,Dubová (SK) - Дубова,200,49.3591394,21.4354475
527262,Duplín,509,49.2366136,21.6230115
527271,Fijaš,146,49.1271763,21.5788645
527289,Gribov,189,49.2997393,21.7204595
527297,Havaj - Гавай,425,49.2584544,21.7933277
527301,Havranec,15,49.4199925,21.5425011
527319,Hrabovčík,329,49.2832042,21.5504495
527327,Hunkovce,328,49.3634626,21.6524589
527335,Chotča,629,49.2414397,21.6953288
527343,Jakušovce - Якушівцї,40,49.1570384,21.7530197
527351,Jurkova Voľa - Юркова Воля,84,49.3177295,21.5026563
527360,Kapišová,450,49.3442282,21.596191
527378,Kečkovce,254,49.3946317,21.5148552
527386,Kolbovce,177,49.1737504,21.7339385
527394,Korejovce,76,49.3823583,21.640331
527408,Korunková,76,49.1984201,21.7576939
527416,Kožuchovce - Кожухівцї,48,49.3244645,21.7031047
527424,Krajná Bystrá,474,49.3922374,21.6736234
527432,Krajná Poľana,212,49.3624536,21.6836456
527441,Krajná Porúbka - Крайня Порубка,35,49.4152521,21.6509531
527459,Krajné Čierno - Крайнє Чорне,79,49.3442298,21.6737022
527467,Krišľovce - Кришлівцї,32,49.136838,21.7252452
527475,Krušinec,238,49.2371499,21.6573716
527483,Kružlová - Кружлёва,705,49.3639598,21.5770156
527491,Kurimka - Куримка,386,49.3258563,21.4352365
527505,Ladomirová,1045,49.3323258,21.6300431
527513,Lomné,236,49.1066084,21.6280943
527521,Makovce,144,49.255986,21.748247
527530,Malá Poľana - Мала Поляна,115,49.2798041,21.8275893
527548,Matovce,117,49.1466098,21.5376141
527556,Medvedie - Медведже,44,49.4004835,21.6416554
527564,Mestisko,447,49.2594466,21.5795705
527572,Miková - Микова,146,49.3022812,21.827168
527581,Miňovce,339,49.1298229,21.6580271
527599,Miroľa - Мироля,56,49.3333523,21.7335176
527602,Mlynárovce,215,49.2514893,21.5242899
527611,Mrázovce,81,49.1164666,21.675637
527629,Nižná Jedľová - Нижня Ядлова,104,49.3379878,21.5615629
527637,Nižná Olšava,423,49.1462378,21.6313303
527645,Nižná Pisaná,83,49.3876438,21.6000581
527653,Nižný Komárnik,178,49.3814416,21.7191679
527661,Nižný Mirošov,270,49.3592599,21.4709726
527670,Nižný Orlík,317,49.33026,21.529835
527688,Nová Polianka,66,49.2906855,21.6192053
527696,Okrúhle,574,49.1840216,21.5440091
527700,Oľšavka (SP),191,49.2960549,21.6880435
527718,Potôčky,70,49.2077218,21.7196734
527726,Potoky,88,49.2635755,21.6321978
527734,Príkra,12,49.3631776,21.744475
527742,Pstriná - Пстрина,56,49.3078633,21.7479192
527751,Radoma,424,49.1984784,21.5704543
527769,Rakovčík - Раківчік,136,49.2410296,21.5741657
527777,Rovné (SK),478,49.2815941,21.5151847
527785,Roztoky,436,49.3979629,21.4873322
527793,Kručov,206,49.1178403,21.6038802
527807,Soboš,144,49.1457722,21.5631107
527815,Soľník,35,49.2149927,21.745218
527823,Staškovce,251,49.279143,21.7551322
527831,Stročín,561,49.2684234,21.6052848
527840,Stropkov,10067,49.1975064,21.6641199
527858,Svidnička,142,49.3856899,21.567226
527866,Šandal,310,49.1882713,21.6172601
527874,Šarbov,17,49.4294259,21.6237481
527882,Šarišský Štiavnik,264,49.2145319,21.5646209
527891,Šemetkovce,90,49.3150559,21.6665505
527904,Štefurov,105,49.1870922,21.4969894
527912,Tisinec,478,49.2217156,21.6436374
527921,Tokajík,90,49.1104897,21.7045879
527939,Turany nad Ondavou,348,49.08923,21.6642221
527947,Vagrinec - Ваґрінець,116,49.3106335,21.6336323
527955,Valkovce,212,49.1657599,21.521178
527963,Vápeník - Вапеник,40,49.3964358,21.539241
527971,Varechovce,138,49.2236269,21.7981019
527980,Veľkrop,231,49.2356235,21.7519021
527998,Vislava,201,49.2820632,21.6589132
528005,Vladiča,65,49.323148,21.7811072
528013,Vojtovce,98,49.2050753,21.6965788
528021,Vyškovce - Вышківцї,132,49.2549943,21.6658125
528030,Vyšná Jedľová - Вышня Ядлова,189,49.3536059,21.5439112
528048,Vyšná Olšava,641,49.1602196,21.5987258
528056,Vyšná Pisaná - Вышня Писана,65,49.4144226,21.6022992
528064,Vyšný Komárnik,80,49.4036005,21.7053101
528072,Vyšný Mirošov - Вышнїй Мирошів,597,49.39135,21.4513632
528081,Vyšný Orlík - Вышнїй Верліх,385,49.3462784,21.4957162
528099,Trebišov,23213,48.6268912,21.734893
528102,Bačka - Bacska,627,48.4439057,22.0542003
528111,Bačkov,711,48.7558218,21.6048165
528129,Bara - Bári,280,48.4218635,21.7250577
528137,Beša (MI) - Bés,378,48.5269378,21.9469678
528145,Biel - Bély,1352,48.4050699,22.0551837
528153,Svätá Mária - Bodrogszentmária,532,48.4466147,21.8365305
528161,Boľ - Boly,734,48.4774023,21.9412321
528170,Borša - Borsi,1146,48.3964789,21.7017736
528188,Boťany - Battyán,1193,48.4518862,22.0984504
528200,Brehov - Imreg,583,48.4900623,21.8074736
528218,Brezina,653,48.5508245,21.552764
528226,Byšta,148,48.5242548,21.548842
528234,Cejkov,1171,48.4630738,21.7607819
528242,Čeľovce,550,48.6011477,21.62773
528251,Čerhov,749,48.4625633,21.6454869
528269,Černochov - Csarnahó,188,48.4431143,21.7269431
528277,Čičarovce - Csicser,902,48.5360572,22.0113144
528285,Čierna - Ágcsernyő,444,48.4336463,22.1230039
528293,Čierna nad Tisou - Tiszacsernyő,3586,48.4182814,22.0866408
528307,Čierne Pole,336,48.5814546,22.0718412
528315,Dargov,607,48.74387,21.564009
528323,Dobrá - Kisdobra,488,48.4080152,22.027485
528331,Drahňov - Deregnyő,1578,48.58886,21.9657794
528340,Dvorianky,650,48.7245671,21.7131102
528358,Egreš,461,48.6155517,21.5983901
528366,Hraň,1586,48.5454788,21.7849677
528374,Hrčeľ,1052,48.5202706,21.6902546
528382,Hriadky,417,48.7000262,21.7105296
528391,Ižkovce - Iske,91,48.5550878,21.9517601
528404,Kapušianske Kľačany - Kaposkelecsény,937,48.5103409,22.096317
528412,Kašov,296,48.4883096,21.7333816
528421,Kazimír,839,48.5281233,21.5891881
528439,Kožuchov,184,48.5625496,21.718252
528447,Kráľovský Chlmec - Királyhelmec,7489,48.4290759,21.9774606
528455,Kravany (TV),366,48.7645188,21.6365202
528463,Krišovská Liesková - Mokcsamogyorós,924,48.5880932,22.0285663
528471,Kuzmice (TV),1704,48.5729644,21.5594327
528480,Kysta,388,48.5056301,21.7136962
528498,Ladmovce - Ladamóc,307,48.4131584,21.7717998
528501,Lastovce,1250,48.5446429,21.628547
528510,Leles - Lelesz,1889,48.4755393,22.03557
528528,Luhyňa,309,48.4882367,21.6371884
528536,Malé Ozorovce,525,48.689136,21.5925468
528544,Malé Trakany - Kistárkány,1124,48.4044897,22.1231799
528552,Malý Horeš - Kisgéres,1091,48.3963685,21.9462653
528561,Malý Kamenec - Kiskövesd,438,48.3477138,21.7871941
528579,Maťovské Vojkovce - Mátyócvajkóc,705,48.5720544,22.1331939
528587,Michaľany,1744,48.5132081,21.6308794
528609,Nižný Žipov,1445,48.5801635,21.628258
528617,Novosad,1017,48.5303691,21.7445214
528625,Nový Ruskov,679,48.6482591,21.6715813
528633,Oborín - Abara,692,48.5142504,21.8646717
528641,Plechotice,749,48.6294913,21.6383455
528650,Svätuše - Bodrogszentes,779,48.4270968,21.9180969
528668,Poľany - Bodrogmező,506,48.478983,21.9874653
528676,Parchovany,1966,48.7500685,21.7225937
528684,Pribeník - Perbenyik,952,48.3934042,21.9914973
528692,Ptrukša - Szirénfalva,461,48.4732669,22.1342654
528706,Rad - Rad,498,48.4402692,21.866148
528714,Ruská - Dobóruszka,609,48.5349625,22.1394049
528722,Sečovce,8526,48.7035433,21.659905
528731,Holčíkovce,419,49.0207718,21.7214474
528749,Jasenovce,213,48.9974936,21.758275
528757,Jastrabie nad Topľou,487,48.9478555,21.6094348
528765,Juskova Voľa,296,48.8613437,21.5410273
528773,Kamenná Poruba (VT),1548,48.8467894,21.6446859
528781,Kladzany,536,48.88651,21.7587381
528790,Komárany,505,48.9248329,21.6382436
528803,Košarovce,620,49.0417308,21.7700164
528811,Kučín (VT),556,48.8694645,21.7516909
528820,Kvakovce,412,49.0137284,21.6726908
528838,Majerovce,449,48.8913715,21.7160947
528846,Malá Domaša,639,48.9799923,21.713295
528854,Matiaška,290,49.0734244,21.5823878
528862,Medzianky,299,49.0402556,21.4791894
528871,Merník,614,48.953408,21.6413014
528889,Michalok,276,48.9910483,21.6331329
528897,Nižná Sitnica,299,49.0777716,21.7826886
528901,Nižný Hrabovec,1625,48.8550735,21.7623987
528919,Nižný Hrušov,1508,48.80237,21.7704468
528927,Nižný Kručov,387,48.9047369,21.6531238
528935,Nová Kelča,330,49.0621884,21.7033673
528943,Ondavské Matiašovce,805,48.9407567,21.746442
528951,Pakostov,431,49.0965709,21.8277671
528960,Pavlovce (VT),797,49.01662,21.4352761
528978,Petkovce,135,49.0065778,21.6092284
528986,Petrovce (VT),450,48.9901258,21.464944
528994,Piskorovce,117,49.1117113,21.7351944
529001,Poša,941,48.8355517,21.7640665
529010,Prituľany - Притуляны,41,49.1325068,21.7651672
529028,Prosačov,211,49.054232,21.5430858
529036,Radvanovce,218,49.0519256,21.4613088
529044,Rafajovce,165,49.0445885,21.7377672
529052,Remeniny,273,49.0418843,21.5625838
529061,Rohožník (HE) - Рогожник,44,49.1151342,21.7584106
529079,Rudlov,687,48.9279934,21.5421649
529087,Ruská Kajňa,108,49.1239711,21.8251207
529095,Ruská Poruba - Руська Поруба,214,49.1417242,21.7915077
529109,Ruská Voľa,86,49.1011329,21.5832628
529117,Vyšný Kazimír,188,48.9417352,21.6827605
529125,Sačurov,2478,48.8226654,21.6887701
529133,Sečovská Polianka,2701,48.785208,21.6897143
529141,Sedliská,1477,48.9116391,21.7210269
529150,Skrabské,775,49.0174053,21.5881533
529168,Slovenská Kajňa,727,48.968558,21.6904915
529176,Soľ,2629,48.9202136,21.5992338
529184,Štefanovce (VT),107,48.9611505,21.7810976
529192,Tovarné,992,48.9178947,21.7641438
529206,Tovarnianska Polianka,110,48.8946999,21.7730551
529214,Vavrinec,55,49.0501005,21.6006038
529222,Vechec,2837,48.8659514,21.6084063
529231,Vlača,226,49.0495947,21.5022913
529249,Vyšná Sitnica,344,49.1023984,21.7844161
529257,Vyšný Žipov,1142,48.9797062,21.5974116
529265,Zámutov,3290,48.8986082,21.5181532
529273,Závada (HE) - Завада,65,49.1759735,21.7847816
529281,Zlatník,76,48.9623234,21.5297795
529290,Žalobín,819,48.9730952,21.7468053
542652,Bánovce nad Bebravou,17311,48.7246135,18.249017
542661,Belince,364,48.4621908,18.0919359
542695,Biskupová,244,48.461475,17.9831958
542709,Blesovce,346,48.5559999,18.0408008
542717,Bojná,2028,48.5956803,18.0340825
542733,Bošany,4063,48.5760521,18.2483339
542741,Brezolupy,504,48.7000438,18.3052062
542776,Cimenná,101,48.7285345,18.1352636
542792,Čermany,364,48.4739641,18.0314655
542806,Čierna Lehota (BN),110,48.8705789,18.3374906
542822,Dežerice,1019,48.768986,18.2122072
542849,Dolné Naštice,588,48.6927758,18.2573146
542857,Dubnička,124,48.7756908,18.3066803
542873,Dvorec,475,48.7183654,18.2122481
542881,Hajná Nová Ves,340,48.5368454,18.0325544
542890,Haláčovce,369,48.705612,18.186839
542920,Horné Naštice,506,48.7430258,18.297906
542938,Horné Obdokovce,1490,48.5010338,18.0448135
542954,Horné Štitáre,607,48.524303,18.0582522
542962,Hradište (PE),1003,48.6880361,18.3654522
542971,Hrušovany,1092,48.4391836,18.0880054
543004,Chynorany,2725,48.6116239,18.2762899
543039,Kamanová,607,48.4713837,18.0932751
543047,Klátova Nová Ves,1611,48.5391229,18.3106458
543055,Kolačno,885,48.5786478,18.4151049
543063,Koniarovce,647,48.4301087,18.0857115
543071,Kovarce,1579,48.4859024,18.1896865
543080,Krásna Ves,496,48.8438728,18.230847
543101,Krnča,1366,48.5268427,18.2732971
543110,Krtovce,290,48.5374699,18.0099294
543136,Kšinná,486,48.8259327,18.3700221
543144,Hrišovce,285,48.9504433,20.9072754
543152,Chrasť nad Hornádom,904,48.916721,20.6971611
543161,Iliašovce,1006,48.9899435,20.5272494
543179,Jablonov,987,49.0311403,20.69896
543187,Jaklovce,1843,48.8759525,21.0050208
543195,Jamník (SN),1179,48.9421154,20.6615377
543209,Kaľava,395,48.9371401,20.8687583
543225,Klčov,630,49.0100666,20.6680205
543233,Kluknava,1528,48.9214159,20.9554482
543241,Kojšov,697,48.8039607,20.9970587
543250,Kolinovce,590,48.9243046,20.8465773
543268,Krompachy,8739,48.9040061,20.8757613
543276,Kurimany,369,49.0007972,20.5379163
543284,Letanovce,2265,48.9551106,20.4343886
543292,Levoča,14256,49.0583176,20.5980294
543306,Lieskovany,365,48.9271928,20.605952
543314,Lúčka (LE),114,49.041483,20.732753
543322,Margecany,1876,48.8993669,21.0153701
543331,Markušovce,4624,48.9041007,20.6189836
543349,Matejovce nad Hornádom,543,48.9076272,20.6774313
543357,Mlynky,512,48.8562681,20.4356544
543365,Mníšek nad Hnilcom,1816,48.8122937,20.8031182
543373,Nálepkovo,3630,48.8227525,20.6010898
543381,Nemešany,422,49.0086818,20.6843977
543390,Nižné Repaše,159,49.0974806,20.7134333
543403,Odorín,1005,48.9319342,20.6367223
543411,Olcnava,1040,48.9108919,20.7514149
543420,Oľšavica,256,49.090038,20.7517158
543438,Oľšavka (SN),186,48.9684437,20.8262039
543446,Ordzovany,158,49.0512674,20.7906419
543454,Pavľany,42,49.0632686,20.7228191
543462,Poľanovce,160,49.0343773,20.8552395
543471,Pongrácovce,127,49.0238693,20.8256469
543489,Poráč,1006,48.8774955,20.7257817
543497,Prakovce,3292,48.8028199,20.8859729
543501,Richnava,3171,48.9317355,20.9145849
543519,Rudňany,4789,48.8757732,20.6813758
543527,Slatvina,308,48.964314,20.8517484
543535,Slovinky,1794,48.865301,20.8060331
543551,Smolnícka Huta,485,48.7614169,20.7966339
543560,Smolník,986,48.7275564,20.7087786
543578,Spišské Podhradie,3791,49.0019083,20.7457218
543586,Spišské Tomášovce,2110,48.9496018,20.462064
543594,Spišské Vlachy,3387,48.9298992,20.8004375
543608,Spišský Hrhov,1743,48.9978494,20.6388299
543616,Spišský Hrušov,1286,48.9514643,20.699092
543624,Spišský Štvrtok,2578,49.0049324,20.4691787
543632,Stará Voda,190,48.8037318,20.6760316
543641,Studenec,482,49.0345729,20.763343
543659,Švedlár,2112,48.7999788,20.6830499
543667,Teplička,1157,48.8793978,20.567243
543675,Torysky - Торискы,327,49.1098224,20.6789312
543683,Úhorná,141,48.7067648,20.6621445
543691,Uloža,220,49.0440518,20.6384511
543705,Veľký Folkmar,884,48.8413792,21.0307535
543713,Vítkovce,634,48.9236933,20.7240086
543721,Vojkovce,422,48.9557529,20.8738419
543730,Sirník,567,48.5206923,21.8066828
543748,Slivník,751,48.5991206,21.5558348
543756,Slovenské Nové Mesto,1100,48.4204342,21.6789767
543764,Soľnička - Szolnocska,225,48.4841111,21.9614795
543772,Somotor - Szomotor,1389,48.4071957,21.8205061
543781,Stankovce,150,48.7664237,21.6632539
543799,Strážne - Őrös,585,48.3781409,21.8542422
543802,Streda nad Bodrogom - Bodrogszerdahely,2277,48.3698454,21.7589257
543811,Svinice - Szinyér,216,48.4451213,21.8846605
543829,Trnávka (TV),172,48.7102212,21.6018633
543845,Veľaty,823,48.516827,21.6627568
543853,Veľké Kapušany - Nagykapos,8799,48.5432461,22.0728405
543861,Veľké Ozorovce,752,48.6639981,21.603784
543870,Veľké Raškovce - Nagyráska,287,48.5572597,21.9072534
543888,Veľké Slemence - Nagyszelmenc,588,48.5017726,22.1321496
543896,Veľké Trakany - Nagytárkány,1495,48.3886165,22.0908136
543900,Veľký Horeš - Nagygéres,1022,48.3869644,21.9054848
543918,Veľký Kamenec - Nagykövesd,738,48.3615448,21.8139143
543926,Viničky - Szőlőske,476,48.401397,21.7380376
543934,Višňov,250,48.7457058,21.6756896
543942,Vojany - Vaján,920,48.5687136,21.9951569
543951,Vojčice,2139,48.680318,21.7299521
543969,Vojka - Véke,518,48.4533689,21.9148552
543977,Zatín - Zétény,751,48.480272,21.8860484
543985,Zbehňov,358,48.6887175,21.626367
543993,Zemplín - Zemplén,353,48.4396986,21.7952436
544001,Zemplínska Nová Ves,920,48.5556146,21.6750002
544019,Zemplínska Teplica,1796,48.6533387,21.5670792
544027,Zemplínske Hradište,1128,48.5793695,21.7555805
544035,Zemplínske Jastrabie,643,48.4984968,21.7724407
544043,Zemplínsky Branč,504,48.5462057,21.7099513
544051,Vranov nad Topľou,21248,48.8771433,21.6830554
544060,Babie,230,49.0681585,21.4902437
544078,Banské,1906,48.8224135,21.5615255
544086,Benkovce,557,48.9445099,21.7103629
544094,Bystré,2745,49.0077455,21.5393001
544108,Cabov,383,48.7936289,21.6238319
544116,Čaklov,2687,48.8965011,21.6179521
544124,Čičava,1288,48.9273385,21.669388
544132,Čierne nad Topľou,719,48.9849268,21.5650905
544141,Ďapalovce,433,49.07296,21.744741
544159,Davidov,781,48.8253036,21.6157984
544167,Detrík,54,49.0420709,21.6256696
544175,Dlhé Klčovo,1372,48.8135989,21.7367889
544183,Ďurďoš,256,49.0517045,21.5262881
544191,Giglovce,146,49.0017889,21.7327571
544205,Girovce,55,49.0178393,21.7575681
544213,Hanušovce nad Topľou,3777,49.018878,21.4892091
544221,Hermanovce nad Topľou,688,48.9700136,21.4919869
544230,Hlinné,1887,48.9507068,21.5594235
545333,Dunajská Lužná,7622,48.0764527,17.2685638
545350,Hontianske Trsťany,306,48.2174981,18.7993079
545589,Cabaj-Čápor,4295,48.2404703,18.0209253
545635,Horné Lefantovce,861,48.4246833,18.1546406
545651,Veľké Držkovce,680,48.7323682,18.160187
545686,Melčice-Lieskové,1651,48.8598691,17.8887283
545741,Trenčianske Stankovce,3403,48.819706,17.9918298
545961,Turčianske Jaseno,419,49.0120753,19.0469465
546640,Dolný Lieskov,820,49.0314258,18.4276142
546682,Skalka nad Váhom,1166,48.9338353,18.0709703
547522,Bitarová,808,49.2077201,18.6715066
547557,Brezany,657,49.1890059,18.6660176
547590,Hričovské Podhradie,354,49.2167275,18.618287
547611,Ovčiarsko,709,49.2245164,18.6675378
547620,Paština Závada,244,49.203592,18.626844
555487,Igram,590,48.2749612,17.4589052
555495,Kaplna,944,48.2925926,17.4508056
555509,Zálesie (SC),2228,48.1653048,17.2783084
555517,Bellova Ves,326,48.0918914,17.5133239
555541,Dunajský Klátov - Dunatőkés,767,48.0292279,17.689441
555568,Horné Mýto - Felsővámos,905,48.0161435,17.7409784
555576,Trhová Hradská - Vásárút,2211,47.995263,17.765951
555606,Macov - Macháza,446,48.02346,17.4329557
555649,Mad - Nagymad,571,47.9482902,17.6624425
555665,Malé Dvorníky - Kisudvarnok,1182,48.0216939,17.6551582
555673,Veľké Dvorníky - Nagyudvarnok,1374,48.0070929,17.6680694
555720,Povoda - Pódatejed,964,47.9683115,17.6342157
555746,Vieska (DS) - Dunakisfalud,407,48.0026356,17.5193602
555754,Matúškovo - Taksonyfalva,2262,48.1632709,17.7490505
555789,Dolná Streda,1654,48.2572615,17.7494103
555819,Bodzianske Lúky - Bogyarét,191,47.8884946,17.9031588
555827,Virt - Virt,309,47.7598071,18.3209276
555843,Čata - Csata,1085,47.9569709,18.6498583
555851,Malý Lapáš,1206,48.3044436,18.1721702
555860,Veľký Lapáš,1887,48.2885726,18.181956
555878,Horná Kráľová,1866,48.245152,17.9087278
555886,Čechynce - Nyitracsehi,1255,48.2542798,18.1651243
555908,Malý Cetín,452,48.2429791,18.1796271
555916,Červený Hrádok,419,48.300596,18.3896109
555924,Malé Vozokany,333,48.3100577,18.4067709
555932,Veľké Vozokany,448,48.3306827,18.4137333
555959,Hosťová - Nyitrageszte,392,48.3345497,18.2103144
555967,Telince,420,48.2327901,18.3690304
555991,Svätoplukovo,1368,48.2191394,18.0428911
556025,Vlkas,316,48.1260852,18.2878822
556033,Pavlová - Garampáld,213,47.9005994,18.6842633
556050,Úľany nad Žitavou,1533,48.1088554,18.238561
556092,Nána - Nána,1198,47.8196169,18.6799987
556114,Sekule,1755,48.609125,16.9902729
556122,Rohov,383,48.731337,17.3372611
556131,Rybky,417,48.7137138,17.3347331
556149,Krušovce,1745,48.5926574,18.2023027
556157,Jacovce,1805,48.5944481,18.1300794
556165,Chrabrany,850,48.5231138,18.1392153
556173,Livina,118,48.6398834,18.2541817
556190,Livinské Opatovce,283,48.6445449,18.2256465
556211,Orešany,335,48.5064991,17.9095416
556220,Ardanovce,204,48.5477474,17.8979652
556238,Svrbice,186,48.5206057,17.8702202
556246,Krásno,526,48.5976743,18.3144824
556262,Dvorany nad Nitrou,799,48.4893113,18.1094403
556271,Turčianky,140,48.5818413,18.3275384
556289,Otrhánky,394,48.6896916,18.2005897
556297,Čeľadince,472,48.5113259,18.1713357
556327,Solčianky,261,48.6229781,18.1958235
556351,Horné Chlebany,359,48.6070335,18.220016
