"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507571,"Suchá nad Parnou",1,"Ivan","Korčok",697,53.98
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507571,"Suchá nad Parnou",2,"Peter","Pellegrini",594,46.01
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556670,"Šelpice",1,"Ivan","Korčok",277,56.53
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556670,"Šelpice",2,"Peter","Pellegrini",213,43.46
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507601,"Špačince",1,"Ivan","Korčok",1080,55.58
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507601,"Špačince",2,"Peter","Pellegrini",863,44.41
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507636,"Šúrovce",1,"Ivan","Korčok",487,40.28
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507636,"Šúrovce",2,"Peter","Pellegrini",722,59.71
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506745,"Trnava",1,"Ivan","Korčok",19598,56.35
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506745,"Trnava",2,"Peter","Pellegrini",15179,43.64
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507687,"Trstín",1,"Ivan","Korčok",367,47.97
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507687,"Trstín",2,"Peter","Pellegrini",398,52.02
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556513,"Vlčkovce",1,"Ivan","Korčok",415,52.33
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556513,"Vlčkovce",2,"Peter","Pellegrini",378,47.66
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507741,"Voderady",1,"Ivan","Korčok",489,51.69
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507741,"Voderady",2,"Peter","Pellegrini",457,48.30
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507768,"Zavar",1,"Ivan","Korčok",582,49.28
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507768,"Zavar",2,"Peter","Pellegrini",599,50.71
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507776,"Zeleneč",1,"Ivan","Korčok",760,49.90
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507776,"Zeleneč",2,"Peter","Pellegrini",763,50.09
2,"Trnavský kraj",205,"Trnava",207,"Trnava",581488,"Zvončín",1,"Ivan","Korčok",367,60.26
2,"Trnavský kraj",205,"Trnava",207,"Trnava",581488,"Zvončín",2,"Peter","Pellegrini",242,39.73
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542652,"Bánovce nad Bebravou",1,"Ivan","Korčok",3474,40.02
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542652,"Bánovce nad Bebravou",2,"Peter","Pellegrini",5206,59.97
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556793,"Borčany",1,"Ivan","Korčok",38,28.57
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556793,"Borčany",2,"Peter","Pellegrini",95,71.42
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542741,"Brezolupy",1,"Ivan","Korčok",109,38.51
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542741,"Brezolupy",2,"Peter","Pellegrini",174,61.48
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542776,"Cimenná",1,"Ivan","Korčok",14,21.21
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542776,"Cimenná",2,"Peter","Pellegrini",52,78.78
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542806,"Čierna Lehota",1,"Ivan","Korčok",29,28.71
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542806,"Čierna Lehota",2,"Peter","Pellegrini",72,71.28
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542822,"Dežerice",1,"Ivan","Korčok",287,46.44
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542822,"Dežerice",2,"Peter","Pellegrini",331,53.55
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542849,"Dolné Naštice",1,"Ivan","Korčok",130,41.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542849,"Dolné Naštice",2,"Peter","Pellegrini",187,58.99
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542857,"Dubnička",1,"Ivan","Korčok",36,38.29
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542857,"Dubnička",2,"Peter","Pellegrini",58,61.70
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542873,"Dvorec",1,"Ivan","Korčok",73,26.73
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542873,"Dvorec",2,"Peter","Pellegrini",200,73.26
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542890,"Haláčovce",1,"Ivan","Korčok",66,32.19
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542890,"Haláčovce",2,"Peter","Pellegrini",139,67.80
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542920,"Horné Naštice",1,"Ivan","Korčok",163,51.91
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542920,"Horné Naštice",2,"Peter","Pellegrini",151,48.08
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556408,"Chudá Lehota",1,"Ivan","Korčok",27,19.56
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556408,"Chudá Lehota",2,"Peter","Pellegrini",111,80.43
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",543080,"Krásna Ves",1,"Ivan","Korčok",99,33.90
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",543080,"Krásna Ves",2,"Peter","Pellegrini",193,66.09
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",543136,"Kšinná",1,"Ivan","Korčok",118,37.34
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",543136,"Kšinná",2,"Peter","Pellegrini",198,62.65
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556360,"Libichava",1,"Ivan","Korčok",29,32.22
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556360,"Libichava",2,"Peter","Pellegrini",61,67.77
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505056,"Ľutov",1,"Ivan","Korčok",48,40.33
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505056,"Ľutov",2,"Peter","Pellegrini",71,59.66
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505072,"Malá Hradná",1,"Ivan","Korčok",95,38.93
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505072,"Malá Hradná",2,"Peter","Pellegrini",149,61.06
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505102,"Malé Hoste",1,"Ivan","Korčok",41,18.80
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505102,"Malé Hoste",2,"Peter","Pellegrini",177,81.19
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505153,"Miezgovce",1,"Ivan","Korčok",64,40.76
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505153,"Miezgovce",2,"Peter","Pellegrini",93,59.23
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505200,"Nedašovce",1,"Ivan","Korčok",51,20.40
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505200,"Nedašovce",2,"Peter","Pellegrini",199,79.60
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505277,"Omastiná",1,"Ivan","Korčok",11,28.20
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505277,"Omastiná",2,"Peter","Pellegrini",28,71.79
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556289,"Otrhánky",1,"Ivan","Korčok",73,31.60
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556289,"Otrhánky",2,"Peter","Pellegrini",158,68.39
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505331,"Pečeňany",1,"Ivan","Korčok",97,33.33
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505331,"Pečeňany",2,"Peter","Pellegrini",194,66.66
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505358,"Podlužany",1,"Ivan","Korčok",198,35.80
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505358,"Podlužany",2,"Peter","Pellegrini",355,64.19
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556742,"Pochabany",1,"Ivan","Korčok",41,27.15
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556742,"Pochabany",2,"Peter","Pellegrini",110,72.84
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505382,"Pravotice",1,"Ivan","Korčok",97,45.32
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505382,"Pravotice",2,"Peter","Pellegrini",117,54.67
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505412,"Prusy",1,"Ivan","Korčok",146,40.55
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505412,"Prusy",2,"Peter","Pellegrini",214,59.44
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505447,"Ruskovce",1,"Ivan","Korčok",141,45.33
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505447,"Ruskovce",2,"Peter","Pellegrini",170,54.66
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505455,"Rybany",1,"Ivan","Korčok",293,35.68
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505455,"Rybany",2,"Peter","Pellegrini",528,64.31
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505471,"Slatina nad Bebravou",1,"Ivan","Korčok",77,28.83
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505471,"Slatina nad Bebravou",2,"Peter","Pellegrini",190,71.16
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505480,"Slatinka nad Bebravou",1,"Ivan","Korčok",30,23.07
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505480,"Slatinka nad Bebravou",2,"Peter","Pellegrini",100,76.92
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505544,"Šípkov",1,"Ivan","Korčok",19,22.61
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505544,"Šípkov",2,"Peter","Pellegrini",65,77.38
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505552,"Šišov",1,"Ivan","Korčok",54,19.78
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505552,"Šišov",2,"Peter","Pellegrini",219,80.21
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505579,"Timoradza",1,"Ivan","Korčok",77,26.36
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505579,"Timoradza",2,"Peter","Pellegrini",215,73.63
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505595,"Trebichava",1,"Ivan","Korčok",16,37.20
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505595,"Trebichava",2,"Peter","Pellegrini",27,62.79
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505625,"Uhrovec",1,"Ivan","Korčok",305,34.23
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505625,"Uhrovec",2,"Peter","Pellegrini",586,65.76
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505633,"Uhrovské Podhradie",1,"Ivan","Korčok",12,33.33
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505633,"Uhrovské Podhradie",2,"Peter","Pellegrini",24,66.66
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",545651,"Veľké Držkovce",1,"Ivan","Korčok",136,34.25
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",545651,"Veľké Držkovce",2,"Peter","Pellegrini",261,65.74
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505684,"Veľké Hoste",1,"Ivan","Korčok",114,37.62
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505684,"Veľké Hoste",2,"Peter","Pellegrini",189,62.37
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505692,"Veľké Chlievany",1,"Ivan","Korčok",86,30.49
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505692,"Veľké Chlievany",2,"Peter","Pellegrini",196,69.50
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505765,"Vysočany",1,"Ivan","Korčok",22,29.72
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505765,"Vysočany",2,"Peter","Pellegrini",52,70.27
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505790,"Zlatníky",1,"Ivan","Korčok",87,21.21
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505790,"Zlatníky",2,"Peter","Pellegrini",323,78.78
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505811,"Žitná - Radiša",1,"Ivan","Korčok",120,45.80
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505811,"Žitná - Radiša",2,"Peter","Pellegrini",142,54.19
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504254,"Brestovec",1,"Ivan","Korčok",266,47.58
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504254,"Brestovec",2,"Peter","Pellegrini",293,52.41
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504262,"Brezová pod Bradlom",1,"Ivan","Korčok",1156,45.94
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504262,"Brezová pod Bradlom",2,"Peter","Pellegrini",1360,54.05
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504289,"Bukovec",1,"Ivan","Korčok",134,50.95
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504289,"Bukovec",2,"Peter","Pellegrini",129,49.04
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506079,"Hrašné",1,"Ivan","Korčok",127,42.76
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506079,"Hrašné",2,"Peter","Pellegrini",170,57.23
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504408,"Chvojnica",1,"Ivan","Korčok",84,46.15
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504408,"Chvojnica",2,"Peter","Pellegrini",98,53.84
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504424,"Jablonka",1,"Ivan","Korčok",112,39.29
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504424,"Jablonka",2,"Peter","Pellegrini",173,60.70
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506141,"Kostolné",1,"Ivan","Korčok",107,30.65
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506141,"Kostolné",2,"Peter","Pellegrini",242,69.34
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504467,"Košariská",1,"Ivan","Korčok",134,47.01
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504467,"Košariská",2,"Peter","Pellegrini",151,52.98
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506150,"Krajné",1,"Ivan","Korčok",361,44.13
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506150,"Krajné",2,"Peter","Pellegrini",457,55.86
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504581,"Myjava",1,"Ivan","Korčok",2886,49.81
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504581,"Myjava",2,"Peter","Pellegrini",2908,50.18
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506419,"Podkylava",1,"Ivan","Korčok",69,41.07
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",506419,"Podkylava",2,"Peter","Pellegrini",99,58.92
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504661,"Polianka",1,"Ivan","Korčok",97,42.92
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504661,"Polianka",2,"Peter","Pellegrini",129,57.07
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504688,"Poriadie",1,"Ivan","Korčok",225,51.96
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504688,"Poriadie",2,"Peter","Pellegrini",208,48.03
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504696,"Priepasné",1,"Ivan","Korčok",88,37.76
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504696,"Priepasné",2,"Peter","Pellegrini",145,62.23
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504793,"Rudník",1,"Ivan","Korčok",190,40.25
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504793,"Rudník",2,"Peter","Pellegrini",282,59.74
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504866,"Stará Myjava",1,"Ivan","Korčok",262,54.46
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504866,"Stará Myjava",2,"Peter","Pellegrini",219,45.53
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504971,"Vrbovce",1,"Ivan","Korčok",398,46.65
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",303,"Myjava",504971,"Vrbovce",2,"Peter","Pellegrini",455,53.34
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505846,"Beckov",1,"Ivan","Korčok",416,46.89
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505846,"Beckov",2,"Peter","Pellegrini",471,53.10
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505871,"Bošáca",1,"Ivan","Korčok",350,46.41
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505871,"Bošáca",2,"Peter","Pellegrini",404,53.58
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505889,"Brunovce",1,"Ivan","Korčok",164,45.55
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505889,"Brunovce",2,"Peter","Pellegrini",196,54.44
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505897,"Bzince pod Javorinou",1,"Ivan","Korčok",403,36.93
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505897,"Bzince pod Javorinou",2,"Peter","Pellegrini",688,63.06
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505901,"Čachtice",1,"Ivan","Korčok",738,38.13
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505901,"Čachtice",2,"Peter","Pellegrini",1197,61.86
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505919,"Častkovce",1,"Ivan","Korčok",365,43.19
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505919,"Častkovce",2,"Peter","Pellegrini",480,56.80
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505951,"Dolné Srnie",1,"Ivan","Korčok",245,42.68
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505951,"Dolné Srnie",2,"Peter","Pellegrini",329,57.31
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",556424,"Haluzice",1,"Ivan","Korčok",24,34.78
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",556424,"Haluzice",2,"Peter","Pellegrini",45,65.21
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506001,"Horná Streda",1,"Ivan","Korčok",339,44.02
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506001,"Horná Streda",2,"Peter","Pellegrini",431,55.97
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505994,"Hôrka nad Váhom",1,"Ivan","Korčok",194,47.66
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",505994,"Hôrka nad Váhom",2,"Peter","Pellegrini",213,52.33
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506052,"Hrádok",1,"Ivan","Korčok",176,40.09
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506052,"Hrádok",2,"Peter","Pellegrini",263,59.90
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506061,"Hrachovište",1,"Ivan","Korčok",118,34.70
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506061,"Hrachovište",2,"Peter","Pellegrini",222,65.29
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506109,"Kálnica",1,"Ivan","Korčok",229,37.35
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506109,"Kálnica",2,"Peter","Pellegrini",384,62.64
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506125,"Kočovce",1,"Ivan","Korčok",417,41.61
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506125,"Kočovce",2,"Peter","Pellegrini",585,58.38
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506184,"Lubina",1,"Ivan","Korčok",416,48.71
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506184,"Lubina",2,"Peter","Pellegrini",438,51.28
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506206,"Lúka",1,"Ivan","Korčok",171,39.13
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506206,"Lúka",2,"Peter","Pellegrini",266,60.86
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506249,"Modrová",1,"Ivan","Korčok",108,36.73
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506249,"Modrová",2,"Peter","Pellegrini",186,63.26
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506257,"Modrovka",1,"Ivan","Korčok",63,43.75
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506257,"Modrovka",2,"Peter","Pellegrini",81,56.25
3,"Trenčiansky kraj",302,"Nové Mesto nad Váhom",304,"Nové Mesto nad Váhom",506265,"Moravské Lieskové",1,"Ivan","Korčok",597,40.44
