"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522023,"Slanské Nové Mesto",1,1,"Ivan","Korčok",91,37.29
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522023,"Slanské Nové Mesto",1,2,"Peter","Pellegrini",153,62.70
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522031,"Sokoľ",1,1,"Ivan","Korčok",377,60.12
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522031,"Sokoľ",1,2,"Peter","Pellegrini",250,39.87
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559865,"Sokoľany",1,1,"Ivan","Korčok",194,44.80
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559865,"Sokoľany",1,2,"Peter","Pellegrini",239,55.19
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522040,"Svinica",1,1,"Ivan","Korčok",171,40.81
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522040,"Svinica",1,2,"Peter","Pellegrini",248,59.18
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522066,"Šemša",1,1,"Ivan","Korčok",263,48.88
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522066,"Šemša",1,2,"Peter","Pellegrini",275,51.11
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522074,"Štós",1,1,"Ivan","Korčok",146,47.24
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522074,"Štós",1,2,"Peter","Pellegrini",163,52.75
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522082,"Trebejov",1,1,"Ivan","Korčok",91,71.09
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522082,"Trebejov",1,2,"Peter","Pellegrini",37,28.90
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522091,"Trsťany",1,1,"Ivan","Korčok",101,51.53
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522091,"Trsťany",1,2,"Peter","Pellegrini",95,48.46
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522104,"Trstené pri Hornáde",1,1,"Ivan","Korčok",294,41.40
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522104,"Trstené pri Hornáde",1,2,"Peter","Pellegrini",416,58.59
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559784,"Turňa nad Bodvou",1,1,"Ivan","Korčok",41,22.04
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559784,"Turňa nad Bodvou",1,2,"Peter","Pellegrini",145,77.95
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559784,"Turňa nad Bodvou",2,1,"Ivan","Korčok",182,49.86
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559784,"Turňa nad Bodvou",2,2,"Peter","Pellegrini",183,50.13
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559784,"Turňa nad Bodvou",3,1,"Ivan","Korčok",189,46.55
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559784,"Turňa nad Bodvou",3,2,"Peter","Pellegrini",217,53.44
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521779,"Turnianska Nová Ves",1,1,"Ivan","Korčok",41,29.71
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521779,"Turnianska Nová Ves",1,2,"Peter","Pellegrini",97,70.28
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522121,"Vajkovce",1,1,"Ivan","Korčok",253,61.55
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522121,"Vajkovce",1,2,"Peter","Pellegrini",158,38.44
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",1,1,"Ivan","Korčok",342,54.80
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",1,2,"Peter","Pellegrini",282,45.19
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",2,1,"Ivan","Korčok",283,55.81
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",2,2,"Peter","Pellegrini",224,44.18
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",3,1,"Ivan","Korčok",204,55.28
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",3,2,"Peter","Pellegrini",165,44.71
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",4,1,"Ivan","Korčok",180,48.91
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522139,"Valaliky",4,2,"Peter","Pellegrini",188,51.08
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",1,1,"Ivan","Korčok",110,36.42
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",1,2,"Peter","Pellegrini",192,63.57
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",2,1,"Ivan","Korčok",105,40.69
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",2,2,"Peter","Pellegrini",153,59.30
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",3,1,"Ivan","Korčok",11,30.55
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",3,2,"Peter","Pellegrini",25,69.44
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",4,1,"Ivan","Korčok",37,33.94
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522147,"Veľká Ida",4,2,"Peter","Pellegrini",72,66.05
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522155,"Veľká Lodina",1,1,"Ivan","Korčok",63,39.13
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522155,"Veľká Lodina",1,2,"Peter","Pellegrini",98,60.86
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522163,"Vtáčkovce",1,1,"Ivan","Korčok",48,35.03
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522163,"Vtáčkovce",1,2,"Peter","Pellegrini",89,64.96
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522171,"Vyšná Hutka",1,1,"Ivan","Korčok",132,48.52
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522171,"Vyšná Hutka",1,2,"Peter","Pellegrini",140,51.47
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522180,"Vyšná Kamenica",1,1,"Ivan","Korčok",116,56.31
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522180,"Vyšná Kamenica",1,2,"Peter","Pellegrini",90,43.68
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522198,"Vyšná Myšľa",1,1,"Ivan","Korčok",261,52.20
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522198,"Vyšná Myšľa",1,2,"Peter","Pellegrini",239,47.80
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522201,"Vyšný Čaj",1,1,"Ivan","Korčok",84,45.40
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522201,"Vyšný Čaj",1,2,"Peter","Pellegrini",101,54.59
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522210,"Vyšný Klátov",1,1,"Ivan","Korčok",149,57.30
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522210,"Vyšný Klátov",1,2,"Peter","Pellegrini",111,42.69
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",582093,"Vyšný Medzev",1,1,"Ivan","Korčok",13,24.52
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",582093,"Vyšný Medzev",1,2,"Peter","Pellegrini",40,75.47
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",582093,"Vyšný Medzev",2,1,"Ivan","Korčok",93,44.28
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",582093,"Vyšný Medzev",2,2,"Peter","Pellegrini",117,55.71
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559881,"Zádiel",1,1,"Ivan","Korčok",28,43.75
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559881,"Zádiel",1,2,"Peter","Pellegrini",36,56.25
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522244,"Zlatá Idka",1,1,"Ivan","Korčok",145,53.90
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522244,"Zlatá Idka",1,2,"Peter","Pellegrini",124,46.09
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522252,"Žarnov",1,1,"Ivan","Korčok",33,15.56
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522252,"Žarnov",1,2,"Peter","Pellegrini",179,84.43
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522261,"Ždaňa",1,1,"Ivan","Korčok",306,48.49
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",522261,"Ždaňa",1,2,"Peter","Pellegrini",325,51.50
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522287,"Bajany",1,1,"Ivan","Korčok",63,34.05
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522287,"Bajany",1,2,"Peter","Pellegrini",122,65.94
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522295,"Bánovce nad Ondavou",1,1,"Ivan","Korčok",117,34.01
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522295,"Bánovce nad Ondavou",1,2,"Peter","Pellegrini",227,65.98
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528137,"Beša",1,1,"Ivan","Korčok",18,16.36
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528137,"Beša",1,2,"Peter","Pellegrini",92,83.63
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522368,"Bracovce",1,1,"Ivan","Korčok",51,12.65
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522368,"Bracovce",1,2,"Peter","Pellegrini",352,87.34
8,"Košický kraj",803,"Michalovce",807,"Michalovce",513857,"Budince",1,1,"Ivan","Korčok",9,16.36
8,"Košický kraj",803,"Michalovce",807,"Michalovce",513857,"Budince",1,2,"Peter","Pellegrini",46,83.63
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522376,"Budkovce",1,1,"Ivan","Korčok",128,20.91
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522376,"Budkovce",1,2,"Peter","Pellegrini",484,79.08
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522376,"Budkovce",2,1,"Ivan","Korčok",0,0.00
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522376,"Budkovce",2,2,"Peter","Pellegrini",28,100.00
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522392,"Čečehov",1,1,"Ivan","Korčok",46,27.87
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522392,"Čečehov",1,2,"Peter","Pellegrini",119,72.12
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528277,"Čičarovce",1,1,"Ivan","Korčok",33,12.69
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528277,"Čičarovce",1,2,"Peter","Pellegrini",227,87.30
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528307,"Čierne Pole",1,1,"Ivan","Korčok",54,38.02
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528307,"Čierne Pole",1,2,"Peter","Pellegrini",88,61.97
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528331,"Drahňov",1,1,"Ivan","Korčok",54,16.98
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528331,"Drahňov",1,2,"Peter","Pellegrini",264,83.01
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522406,"Dúbravka",1,1,"Ivan","Korčok",83,23.11
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522406,"Dúbravka",1,2,"Peter","Pellegrini",276,76.88
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522414,"Falkušovce",1,1,"Ivan","Korčok",45,19.39
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522414,"Falkušovce",1,2,"Peter","Pellegrini",187,80.60
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522431,"Hatalov",1,1,"Ivan","Korčok",63,19.68
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522431,"Hatalov",1,2,"Peter","Pellegrini",257,80.31
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522449,"Hažín",1,1,"Ivan","Korčok",71,31.69
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522449,"Hažín",1,2,"Peter","Pellegrini",153,68.30
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522465,"Hnojné",1,1,"Ivan","Korčok",26,28.57
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522465,"Hnojné",1,2,"Peter","Pellegrini",65,71.42
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522481,"Horovce",1,1,"Ivan","Korčok",65,19.28
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522481,"Horovce",1,2,"Peter","Pellegrini",272,80.71
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522511,"Iňačovce",1,1,"Ivan","Korčok",49,27.68
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522511,"Iňačovce",1,2,"Peter","Pellegrini",128,72.31
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528391,"Ižkovce",1,1,"Ivan","Korčok",4,7.69
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528391,"Ižkovce",1,2,"Peter","Pellegrini",48,92.30
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522546,"Jastrabie pri Michalovciach",1,1,"Ivan","Korčok",43,33.85
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522546,"Jastrabie pri Michalovciach",1,2,"Peter","Pellegrini",84,66.14
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522562,"Jovsa",1,1,"Ivan","Korčok",116,27.81
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522562,"Jovsa",1,2,"Peter","Pellegrini",301,72.18
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522571,"Kačanov",1,1,"Ivan","Korčok",18,15.78
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522571,"Kačanov",1,2,"Peter","Pellegrini",96,84.21
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522589,"Kaluža",1,1,"Ivan","Korčok",111,40.65
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522589,"Kaluža",1,2,"Peter","Pellegrini",162,59.34
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528404,"Kapušianske Kľačany",1,1,"Ivan","Korčok",46,21.10
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528404,"Kapušianske Kľačany",1,2,"Peter","Pellegrini",172,78.89
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522597,"Klokočov",1,1,"Ivan","Korčok",91,31.81
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522597,"Klokočov",1,2,"Peter","Pellegrini",195,68.18
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522651,"Krásnovce",1,1,"Ivan","Korčok",110,30.55
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522651,"Krásnovce",1,2,"Peter","Pellegrini",250,69.44
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528463,"Krišovská Liesková",1,1,"Ivan","Korčok",32,21.62
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528463,"Krišovská Liesková",1,2,"Peter","Pellegrini",116,78.37
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528463,"Krišovská Liesková",2,1,"Ivan","Korčok",12,14.63
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528463,"Krišovská Liesková",2,2,"Peter","Pellegrini",70,85.36
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522686,"Kusín",1,1,"Ivan","Korčok",82,43.85
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522686,"Kusín",1,2,"Peter","Pellegrini",105,56.14
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522694,"Lastomír",1,1,"Ivan","Korčok",171,30.42
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522694,"Lastomír",1,2,"Peter","Pellegrini",391,69.57
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522708,"Laškovce",1,1,"Ivan","Korčok",26,14.60
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522708,"Laškovce",1,2,"Peter","Pellegrini",152,85.39
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522724,"Lesné",1,1,"Ivan","Korčok",67,33.33
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522724,"Lesné",1,2,"Peter","Pellegrini",134,66.66
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522732,"Ložín",1,1,"Ivan","Korčok",85,26.98
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522732,"Ložín",1,2,"Peter","Pellegrini",230,73.01
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522741,"Lúčky",1,1,"Ivan","Korčok",47,20.70
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522741,"Lúčky",1,2,"Peter","Pellegrini",180,79.29
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522759,"Malčice",1,1,"Ivan","Korčok",36,11.42
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522759,"Malčice",1,2,"Peter","Pellegrini",279,88.57
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522767,"Malé Raškovce",1,1,"Ivan","Korčok",33,27.96
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522767,"Malé Raškovce",1,2,"Peter","Pellegrini",85,72.03
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522783,"Markovce",1,1,"Ivan","Korčok",24,9.02
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522783,"Markovce",1,2,"Peter","Pellegrini",242,90.97
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528579,"Maťovské Vojkovce",1,1,"Ivan","Korčok",17,16.66
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528579,"Maťovské Vojkovce",1,2,"Peter","Pellegrini",85,83.33
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528579,"Maťovské Vojkovce",2,1,"Ivan","Korčok",8,32.00
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528579,"Maťovské Vojkovce",2,2,"Peter","Pellegrini",17,68.00
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",1,1,"Ivan","Korčok",210,42.59
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",1,2,"Peter","Pellegrini",283,57.40
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",2,1,"Ivan","Korčok",232,35.04
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",2,2,"Peter","Pellegrini",430,64.95
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",3,1,"Ivan","Korčok",167,33.40
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",3,2,"Peter","Pellegrini",333,66.60
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",4,1,"Ivan","Korčok",345,45.75
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",4,2,"Peter","Pellegrini",409,54.24
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",5,1,"Ivan","Korčok",220,36.54
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",5,2,"Peter","Pellegrini",382,63.45
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",6,1,"Ivan","Korčok",212,32.46
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",6,2,"Peter","Pellegrini",441,67.53
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",7,1,"Ivan","Korčok",186,32.17
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",7,2,"Peter","Pellegrini",392,67.82
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",8,1,"Ivan","Korčok",204,31.48
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",8,2,"Peter","Pellegrini",444,68.51
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",9,1,"Ivan","Korčok",163,29.21
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",9,2,"Peter","Pellegrini",395,70.78
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",10,1,"Ivan","Korčok",120,30.37
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",10,2,"Peter","Pellegrini",275,69.62
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",11,1,"Ivan","Korčok",131,30.75
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",11,2,"Peter","Pellegrini",295,69.24
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",12,1,"Ivan","Korčok",223,46.94
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",12,2,"Peter","Pellegrini",252,53.05
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",13,1,"Ivan","Korčok",125,29.06
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",13,2,"Peter","Pellegrini",305,70.93
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",14,1,"Ivan","Korčok",110,28.72
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",14,2,"Peter","Pellegrini",273,71.27
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",15,1,"Ivan","Korčok",152,37.62
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",15,2,"Peter","Pellegrini",252,62.37
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",16,1,"Ivan","Korčok",202,40.00
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",16,2,"Peter","Pellegrini",303,60.00
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",17,1,"Ivan","Korčok",132,34.82
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",17,2,"Peter","Pellegrini",247,65.17
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",18,1,"Ivan","Korčok",134,41.48
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",18,2,"Peter","Pellegrini",189,58.51
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",19,1,"Ivan","Korčok",190,34.11
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",19,2,"Peter","Pellegrini",367,65.88
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",20,1,"Ivan","Korčok",133,36.33
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",20,2,"Peter","Pellegrini",233,63.66
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",21,1,"Ivan","Korčok",101,28.21
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",21,2,"Peter","Pellegrini",257,71.78
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",22,1,"Ivan","Korčok",112,39.57
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",22,2,"Peter","Pellegrini",171,60.42
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",23,1,"Ivan","Korčok",310,48.36
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",23,2,"Peter","Pellegrini",331,51.63
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",24,1,"Ivan","Korčok",275,49.63
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",24,2,"Peter","Pellegrini",279,50.36
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",25,1,"Ivan","Korčok",142,37.86
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",25,2,"Peter","Pellegrini",233,62.13
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",26,1,"Ivan","Korčok",144,30.37
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",26,2,"Peter","Pellegrini",330,69.62
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",27,1,"Ivan","Korčok",220,34.64
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",27,2,"Peter","Pellegrini",415,65.35
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",28,1,"Ivan","Korčok",163,37.81
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",28,2,"Peter","Pellegrini",268,62.18
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",29,1,"Ivan","Korčok",240,41.88
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",29,2,"Peter","Pellegrini",333,58.11
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",30,1,"Ivan","Korčok",214,44.95
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",30,2,"Peter","Pellegrini",262,55.04
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",31,1,"Ivan","Korčok",252,42.63
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",31,2,"Peter","Pellegrini",339,57.36
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",32,1,"Ivan","Korčok",276,46.77
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522279,"Michalovce",32,2,"Peter","Pellegrini",314,53.22
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522791,"Moravany",1,1,"Ivan","Korčok",119,33.42
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522791,"Moravany",1,2,"Peter","Pellegrini",237,66.57
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522791,"Moravany",2,1,"Ivan","Korčok",27,33.33
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522791,"Moravany",2,2,"Peter","Pellegrini",54,66.66
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522805,"Nacina Ves",1,1,"Ivan","Korčok",117,23.03
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522805,"Nacina Ves",1,2,"Peter","Pellegrini",391,76.96
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522805,"Nacina Ves",2,1,"Ivan","Korčok",43,38.05
8,"Košický kraj",803,"Michalovce",807,"Michalovce",522805,"Nacina Ves",2,2,"Peter","Pellegrini",70,61.94
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528633,"Oborín",1,1,"Ivan","Korčok",42,21.31
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528633,"Oborín",1,2,"Peter","Pellegrini",155,78.68
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528633,"Oborín",2,1,"Ivan","Korčok",4,14.81
8,"Košický kraj",803,"Michalovce",807,"Michalovce",528633,"Oborín",2,2,"Peter","Pellegrini",23,85.18
