obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,Víťazný kandidát
508870,0.69,0.69,47.92,0.69,42.36,6.25,0.0,0.0,1.39,0.0,0.0,Forró
508888,5.38,0.77,59.23,0.77,31.54,1.54,0.0,0.0,0.0,0.0,0.77,Forró
508896,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
508900,2.88,0.41,54.73,0.82,37.86,2.06,0.0,0.0,0.41,0.41,0.41,Forró
508918,2.97,0.0,67.82,0.99,22.77,5.45,0.0,0.0,0.0,0.0,0.0,Forró
508926,0.0,0.0,60.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,Forró
508934,1.22,0.0,68.9,0.61,23.17,2.44,0.61,1.22,0.0,0.61,1.22,Forró
508942,3.11,0.0,59.63,0.62,30.43,4.35,0.0,0.0,0.62,0.0,1.24,Forró
508951,0.0,0.0,62.5,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,Forró
508969,2.46,0.0,79.51,1.64,12.3,1.64,1.64,0.82,0.0,0.0,0.0,Forró
508977,4.76,0.0,69.05,0.0,23.81,2.38,0.0,0.0,0.0,0.0,0.0,Forró
508985,1.22,0.0,70.21,0.0,26.75,1.22,0.3,0.0,0.0,0.3,0.0,Forró
508993,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
509001,1.63,0.23,74.13,0.23,21.21,1.4,0.23,0.0,0.23,0.7,0.0,Forró
509019,1.0,1.0,74.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,Forró
509027,4.05,0.0,85.14,1.35,9.46,0.0,0.0,0.0,0.0,0.0,0.0,Forró
509035,0.0,0.0,70.37,0.0,25.93,1.85,1.85,0.0,0.0,0.0,0.0,Forró
509043,0.48,0.0,23.33,0.0,75.24,0.48,0.0,0.0,0.48,0.0,0.0,Korčok
509051,1.5,0.0,10.81,0.0,86.79,0.0,0.0,0.0,0.6,0.3,0.0,Korčok
509060,1.71,0.0,78.63,0.0,16.24,0.85,1.71,0.0,0.85,0.0,0.0,Forró
509086,2.1,0.47,62.94,1.4,29.84,2.8,0.0,0.0,0.47,0.0,0.0,Forró
509094,0.0,1.37,13.7,0.0,82.19,2.74,0.0,0.0,0.0,0.0,0.0,Korčok
509124,2.86,0.0,47.35,0.41,43.67,4.08,0.41,0.41,0.41,0.41,0.0,Forró
509132,0.78,0.09,63.2,0.56,32.36,2.07,0.04,0.13,0.22,0.3,0.26,Forró
509159,0.53,0.26,61.48,0.53,35.09,1.32,0.0,0.0,0.0,0.26,0.53,Forró
509167,1.89,0.0,56.6,1.89,33.96,3.77,0.0,0.0,1.89,0.0,0.0,Forró
509175,0.0,0.0,65.31,2.04,28.57,4.08,0.0,0.0,0.0,0.0,0.0,Forró
509183,1.92,0.0,69.23,2.88,23.08,1.92,0.96,0.0,0.0,0.0,0.0,Forró
509205,0.0,0.52,54.45,0.0,42.41,1.57,0.0,0.52,0.0,0.52,0.0,Forró
509213,0.67,0.0,68.67,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.67,Forró
509221,2.56,0.0,56.41,0.0,41.03,0.0,0.0,0.0,0.0,0.0,0.0,Forró
509230,1.24,0.62,58.39,1.24,38.51,0.0,0.0,0.0,0.0,0.0,0.0,Forró
509248,2.68,0.36,61.54,0.72,32.02,2.33,0.0,0.0,0.0,0.36,0.0,Forró
509256,1.12,0.24,67.43,0.24,29.2,1.36,0.06,0.06,0.24,0.0,0.06,Forró
509264,1.62,0.0,70.85,0.4,25.51,1.21,0.0,0.0,0.4,0.0,0.0,Forró
509272,4.84,0.0,53.23,0.0,38.71,3.23,0.0,0.0,0.0,0.0,0.0,Forró
509281,4.76,0.0,47.62,0.0,45.24,2.38,0.0,0.0,0.0,0.0,0.0,Forró
509299,0.34,0.0,69.59,0.34,28.04,1.35,0.0,0.0,0.34,0.0,0.0,Forró
509302,0.26,0.0,58.47,0.79,36.51,1.85,0.26,1.59,0.0,0.26,0.0,Forró
509311,1.17,0.58,59.65,1.17,36.84,0.58,0.0,0.0,0.0,0.0,0.0,Forró
509329,1.36,0.0,68.71,0.0,27.21,0.68,0.0,0.0,0.0,0.0,2.04,Forró
509337,0.61,0.0,60.12,1.84,34.36,2.45,0.0,0.0,0.0,0.0,0.61,Forró
509345,1.33,0.33,68.33,1.17,27.67,0.67,0.0,0.0,0.33,0.17,0.0,Forró
509361,0.81,0.0,65.85,1.63,29.27,0.81,0.0,0.81,0.81,0.0,0.0,Forró
509370,1.0,0.0,53.0,0.0,43.0,2.0,1.0,0.0,0.0,0.0,0.0,Forró
509396,1.69,0.0,50.85,3.39,42.37,1.69,0.0,0.0,0.0,0.0,0.0,Forró
509400,0.52,0.17,69.08,0.35,27.29,1.73,0.17,0.17,0.0,0.35,0.17,Forró
509426,0.49,0.0,65.85,0.0,33.17,0.49,0.0,0.0,0.0,0.0,0.0,Forró
509434,0.0,0.0,71.11,0.0,28.89,0.0,0.0,0.0,0.0,0.0,0.0,Forró
509442,0.0,0.0,53.85,0.0,43.08,0.0,0.0,0.0,0.0,1.54,1.54,Forró
509451,2.29,0.29,66.19,0.29,29.23,0.57,0.57,0.29,0.0,0.0,0.29,Forró
509469,2.31,1.54,68.46,0.77,20.77,4.62,1.54,0.0,0.0,0.0,0.0,Forró
509477,0.85,0.0,65.68,0.42,31.36,0.85,0.0,0.42,0.42,0.0,0.0,Forró
509485,0.0,0.51,61.11,0.51,35.35,2.02,0.0,0.0,0.0,0.51,0.0,Forró
509493,2.46,0.35,64.91,0.35,29.12,1.75,0.0,0.35,0.0,0.35,0.35,Forró
509507,1.1,0.0,64.84,0.47,31.24,1.73,0.0,0.0,0.63,0.0,0.0,Forró
509515,1.24,0.0,57.02,0.0,40.08,1.24,0.0,0.0,0.41,0.0,0.0,Forró
509523,2.11,0.0,46.48,0.0,49.3,1.41,0.0,0.0,0.0,0.7,0.0,Korčok
509531,0.0,0.0,61.65,1.5,35.34,0.75,0.0,0.75,0.0,0.0,0.0,Forró
509540,1.08,0.18,67.34,0.22,28.56,1.58,0.11,0.14,0.4,0.25,0.14,Forró
509558,0.0,0.0,37.74,0.0,60.38,0.0,0.0,0.63,0.63,0.0,0.63,Korčok
509566,0.0,0.0,24.24,1.52,72.73,0.0,0.0,0.0,0.0,1.52,0.0,Korčok
509582,0.6,0.6,66.47,0.6,29.34,0.6,0.0,0.6,0.6,0.6,0.0,Forró
509591,1.45,0.72,47.83,0.0,44.93,2.9,0.0,0.0,2.17,0.0,0.0,Forró
509604,0.55,0.0,53.3,0.55,44.51,0.55,0.0,0.0,0.0,0.55,0.0,Forró
509639,0.0,0.56,49.16,0.0,49.16,0.56,0.0,0.0,0.0,0.56,0.0,Forró
509655,0.0,0.0,74.75,1.01,24.24,0.0,0.0,0.0,0.0,0.0,0.0,Forró
509663,1.54,0.0,29.23,0.0,67.69,1.54,0.0,0.0,0.0,0.0,0.0,Korčok
509671,1.54,0.0,69.23,0.0,27.69,1.54,0.0,0.0,0.0,0.0,0.0,Forró
509680,0.53,0.0,55.67,1.06,41.16,1.06,0.0,0.0,0.0,0.0,0.53,Forró
509698,0.57,0.57,32.57,1.14,63.43,1.14,0.0,0.0,0.0,0.57,0.0,Korčok
509701,1.16,0.0,60.47,1.74,30.81,4.65,0.0,0.0,0.58,0.58,0.0,Forró
509710,1.08,0.0,69.89,0.0,27.96,1.08,0.0,0.0,0.0,0.0,0.0,Forró
509728,1.66,0.0,55.25,1.1,39.23,1.1,0.55,0.0,0.0,0.55,0.55,Forró
509744,3.92,0.0,68.63,1.96,23.53,1.96,0.0,0.0,0.0,0.0,0.0,Forró
509761,1.01,0.0,47.47,1.01,47.47,1.01,0.0,2.02,0.0,0.0,0.0,Forró
509779,0.0,0.0,48.39,0.0,48.39,2.15,0.0,1.08,0.0,0.0,0.0,Forró
509787,4.44,0.0,55.56,0.0,35.56,2.22,0.0,0.0,0.0,2.22,0.0,Forró
509795,0.64,0.32,32.15,0.32,64.31,0.96,0.32,0.96,0.0,0.0,0.0,Korčok
509809,1.61,0.0,50.81,0.0,43.15,1.61,0.4,0.0,2.02,0.4,0.0,Forró
509817,5.17,0.0,36.21,0.0,56.9,0.0,0.0,0.0,0.0,1.72,0.0,Korčok
509825,0.0,0.0,39.51,0.0,58.02,2.47,0.0,0.0,0.0,0.0,0.0,Korčok
509833,0.0,0.0,42.99,0.0,56.07,0.93,0.0,0.0,0.0,0.0,0.0,Korčok
509850,1.49,0.0,41.29,0.5,56.22,0.0,0.0,0.0,0.0,0.0,0.5,Korčok
509868,0.59,0.0,68.0,0.0,29.76,0.82,0.0,0.24,0.35,0.12,0.12,Forró
509876,2.13,0.0,56.38,0.0,39.72,0.35,0.0,1.24,0.18,0.0,0.0,Forró
509884,0.79,0.53,47.11,0.53,48.16,1.05,1.32,0.26,0.0,0.0,0.26,Korčok
509892,0.61,0.0,72.12,0.0,26.67,0.0,0.0,0.61,0.0,0.0,0.0,Forró
509906,1.32,0.0,58.31,0.53,37.47,0.79,0.0,0.0,1.06,0.26,0.26,Forró
509914,1.09,0.0,41.53,0.0,55.19,1.09,0.0,0.55,0.55,0.0,0.0,Korčok
509922,1.05,1.05,56.32,1.05,38.42,1.05,0.0,0.0,0.0,0.53,0.53,Forró
509931,0.67,0.0,60.0,0.0,37.67,0.67,0.33,0.0,0.33,0.33,0.0,Forró
509949,0.0,0.0,62.61,0.0,35.65,0.0,0.0,0.87,0.87,0.0,0.0,Forró
509957,0.83,0.0,63.33,0.0,32.5,2.5,0.42,0.0,0.0,0.42,0.0,Forró
509965,9.09,0.0,27.27,0.0,45.45,18.18,0.0,0.0,0.0,0.0,0.0,Korčok
509973,0.0,0.0,68.24,0.0,30.0,1.18,0.0,0.0,0.59,0.0,0.0,Forró
509981,1.28,0.0,50.0,0.64,41.67,0.64,0.0,5.77,0.0,0.0,0.0,Forró
509990,0.0,0.0,80.95,0.0,9.52,4.76,0.0,4.76,0.0,0.0,0.0,Forró
510009,0.0,0.0,39.06,0.0,57.81,1.56,0.0,0.0,1.56,0.0,0.0,Korčok
510017,0.94,0.0,35.85,0.94,60.38,0.0,0.0,0.0,1.89,0.0,0.0,Korčok
510025,1.84,0.0,41.61,0.23,54.02,1.61,0.23,0.23,0.23,0.0,0.0,Korčok
510033,2.4,0.0,73.6,0.8,21.6,1.6,0.0,0.0,0.0,0.0,0.0,Forró
510041,3.33,0.0,47.78,1.11,44.44,2.22,0.0,0.0,0.0,1.11,0.0,Forró
510050,3.07,0.0,31.29,0.0,64.42,0.0,0.0,1.23,0.0,0.0,0.0,Korčok
510076,0.71,0.0,35.0,3.57,53.57,1.43,0.0,4.29,1.43,0.0,0.0,Korčok
510084,1.67,0.0,45.0,0.0,45.0,1.67,0.0,6.67,0.0,0.0,0.0,Forró
510092,2.5,5.0,60.0,0.0,28.75,2.5,0.0,1.25,0.0,0.0,0.0,Forró
510106,0.5,0.13,66.46,0.0,29.91,1.75,0.0,0.88,0.13,0.13,0.13,Forró
510114,1.64,0.1,59.82,0.1,35.15,1.13,0.0,1.03,0.82,0.21,0.0,Forró
510149,0.0,0.0,57.14,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,Forró
510157,0.57,0.0,55.17,0.0,41.95,1.15,0.0,0.0,1.15,0.0,0.0,Forró
510165,0.35,0.35,69.2,0.35,27.34,0.69,0.35,1.04,0.35,0.0,0.0,Forró
510173,0.0,0.63,32.7,0.0,65.41,0.63,0.63,0.0,0.0,0.0,0.0,Korčok
510181,0.62,0.0,61.25,0.0,35.0,1.25,0.0,0.0,1.25,0.62,0.0,Forró
510190,1.08,0.0,51.61,1.08,43.01,3.23,0.0,0.0,0.0,0.0,0.0,Forró
510203,1.43,0.48,48.69,0.72,44.63,1.67,0.0,0.0,0.0,2.39,0.0,Forró
510211,1.27,0.25,60.25,0.76,33.16,2.53,0.51,0.25,0.25,0.51,0.25,Forró
510238,1.7,0.0,63.07,0.28,32.39,0.57,0.0,1.14,0.85,0.0,0.0,Forró
510246,1.67,0.0,58.33,0.0,39.17,0.0,0.0,0.42,0.0,0.42,0.0,Forró
510254,0.46,0.0,68.06,0.93,28.7,1.85,0.0,0.0,0.0,0.0,0.0,Forró
510262,0.8,0.21,73.64,0.39,22.73,1.22,0.06,0.17,0.35,0.23,0.21,Forró
510271,1.67,0.0,73.33,0.0,21.67,3.33,0.0,0.0,0.0,0.0,0.0,Forró
510301,0.0,0.65,55.48,0.65,40.65,1.29,0.0,0.0,0.0,1.29,0.0,Forró
510319,0.0,4.55,63.64,0.0,27.27,4.55,0.0,0.0,0.0,0.0,0.0,Forró
510327,1.17,0.29,67.35,0.58,27.99,0.87,0.0,0.29,0.29,1.17,0.0,Forró
510335,0.0,0.0,41.67,0.0,41.67,16.67,0.0,0.0,0.0,0.0,0.0,Forró
510351,8.33,0.0,41.67,0.0,33.33,16.67,0.0,0.0,0.0,0.0,0.0,Forró
510386,0.0,0.0,86.11,0.56,12.22,0.0,0.0,0.0,1.11,0.0,0.0,Forró
510408,1.2,0.6,69.46,0.6,20.96,2.99,0.0,2.4,0.6,1.2,0.0,Forró
510416,1.89,0.0,71.7,0.0,26.42,0.0,0.0,0.0,0.0,0.0,0.0,Forró
510424,2.7,0.0,63.51,0.0,33.78,0.0,0.0,0.0,0.0,0.0,0.0,Forró
510441,0.78,0.0,65.12,0.0,28.68,4.65,0.0,0.0,0.78,0.0,0.0,Forró
510459,3.85,0.0,61.54,0.0,34.62,0.0,0.0,0.0,0.0,0.0,0.0,Forró
510467,1.14,0.0,67.05,0.57,28.41,1.7,0.0,0.0,0.57,0.0,0.57,Forró
510505,0.0,0.0,64.71,0.0,33.33,0.0,0.0,0.0,0.0,0.0,1.96,Forró
510513,0.0,0.0,81.08,0.0,13.51,2.7,0.0,0.0,2.7,0.0,0.0,Forró
510521,3.12,0.0,67.19,0.0,28.12,0.0,0.0,0.0,1.56,0.0,0.0,Forró
510530,0.0,0.0,60.87,0.0,36.96,2.17,0.0,0.0,0.0,0.0,0.0,Forró
510548,0.0,0.0,39.68,0.0,58.73,0.53,0.0,0.0,1.06,0.0,0.0,Korčok
510564,0.97,0.0,56.31,0.0,39.81,0.97,0.97,0.0,0.0,0.0,0.97,Forró
510572,1.85,0.0,59.26,0.0,37.04,1.85,0.0,0.0,0.0,0.0,0.0,Forró
510581,0.0,0.0,78.69,1.64,16.39,1.64,0.0,1.64,0.0,0.0,0.0,Forró
510599,2.06,0.0,55.14,1.44,38.27,2.47,0.21,0.0,0.21,0.0,0.21,Forró
510602,0.0,0.0,60.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,Forró
510611,4.39,0.0,64.04,1.75,24.56,2.63,0.88,0.0,0.88,0.0,0.88,Forró
510629,0.87,0.58,54.91,0.58,38.73,2.02,0.58,0.87,0.0,0.0,0.87,Forró
510637,0.0,0.0,52.87,0.0,40.61,6.51,0.0,0.0,0.0,0.0,0.0,Forró
510653,1.96,0.0,76.47,2.94,14.71,3.92,0.0,0.0,0.0,0.0,0.0,Forró
510661,0.94,0.0,69.01,0.0,28.17,0.94,0.0,0.0,0.47,0.47,0.0,Forró
510670,1.73,0.0,63.01,0.0,33.53,1.16,0.0,0.0,0.0,0.58,0.0,Forró
510688,5.88,0.0,64.71,0.0,17.65,5.88,0.0,0.0,0.0,0.0,5.88,Forró
510696,5.13,5.13,69.23,0.0,15.38,2.56,0.0,0.0,0.0,0.0,2.56,Forró
510700,0.0,0.0,69.23,0.0,23.08,2.56,0.0,0.0,5.13,0.0,0.0,Forró
510718,0.65,0.0,59.48,1.31,34.64,3.92,0.0,0.0,0.0,0.0,0.0,Forró
510726,0.46,0.09,73.56,0.19,22.73,1.58,0.19,0.09,0.56,0.37,0.19,Forró
510734,0.84,0.0,82.01,0.42,13.39,2.51,0.0,0.0,0.42,0.42,0.0,Forró
510742,5.0,0.0,72.5,0.0,17.5,5.0,0.0,0.0,0.0,0.0,0.0,Forró
510751,7.06,0.0,74.12,0.0,12.94,3.53,0.0,1.18,1.18,0.0,0.0,Forró
510777,0.0,0.0,76.98,0.0,20.63,1.59,0.0,0.0,0.79,0.0,0.0,Forró
510785,2.09,0.35,61.67,2.79,29.97,3.14,0.0,0.0,0.0,0.0,0.0,Forró
510793,0.0,0.0,68.81,0.0,27.52,1.83,1.83,0.0,0.0,0.0,0.0,Forró
510807,2.38,0.0,65.08,0.79,27.78,3.17,0.0,0.0,0.0,0.79,0.0,Forró
510815,2.67,0.38,64.5,0.76,30.53,0.76,0.0,0.0,0.0,0.38,0.0,Forró
510823,1.79,0.89,53.57,0.89,39.29,3.57,0.0,0.0,0.0,0.0,0.0,Forró
510831,0.0,0.0,59.18,2.04,36.73,2.04,0.0,0.0,0.0,0.0,0.0,Forró
510840,5.26,5.26,47.37,0.0,42.11,0.0,0.0,0.0,0.0,0.0,0.0,Forró
510858,0.0,0.0,60.71,0.0,39.29,0.0,0.0,0.0,0.0,0.0,0.0,Forró
510866,1.75,0.0,45.61,0.0,50.88,0.0,0.0,0.0,0.0,0.0,1.75,Korčok
510874,0.0,0.0,84.44,0.0,11.11,4.44,0.0,0.0,0.0,0.0,0.0,Forró
510904,2.11,0.53,72.63,0.0,22.63,1.05,0.0,0.53,0.53,0.0,0.0,Forró
510912,0.0,0.0,78.69,0.0,18.03,1.64,0.0,1.64,0.0,0.0,0.0,Forró
510921,0.0,0.0,58.33,0.0,11.11,22.22,0.0,0.0,0.0,8.33,0.0,Forró
510947,0.65,0.65,65.16,0.0,30.97,2.58,0.0,0.0,0.0,0.0,0.0,Forró
510955,6.25,0.0,50.0,0.0,31.25,6.25,0.0,0.0,0.0,6.25,0.0,Forró
510963,1.89,0.76,68.94,0.38,26.14,0.76,0.0,0.38,0.38,0.0,0.38,Forró
510971,2.94,0.0,67.65,0.0,26.47,2.94,0.0,0.0,0.0,0.0,0.0,Forró
510998,1.35,0.24,60.66,0.5,34.74,1.49,0.14,0.12,0.38,0.24,0.17,Forró
511005,1.23,0.0,48.35,0.82,47.53,1.65,0.21,0.0,0.0,0.0,0.21,Forró
511013,1.36,0.0,79.59,0.0,17.01,0.68,0.0,0.0,1.36,0.0,0.0,Forró
511030,1.56,0.0,42.19,0.78,52.34,2.34,0.78,0.0,0.0,0.0,0.0,Korčok
511048,0.0,0.0,63.06,0.9,35.14,0.9,0.0,0.0,0.0,0.0,0.0,Forró
511056,0.7,0.0,68.53,0.7,28.67,0.7,0.0,0.0,0.7,0.0,0.0,Forró
511064,8.4,0.0,45.38,0.84,41.18,3.36,0.0,0.0,0.84,0.0,0.0,Forró
511072,0.0,0.0,88.24,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511099,0.0,1.32,61.84,0.0,30.26,5.26,0.0,0.0,1.32,0.0,0.0,Forró
511102,0.97,0.0,54.37,0.97,37.86,1.94,0.0,2.91,0.97,0.0,0.0,Forró
511111,1.63,0.81,65.04,0.0,30.89,1.63,0.0,0.0,0.0,0.0,0.0,Forró
511129,1.48,0.0,36.67,0.0,61.48,0.37,0.0,0.0,0.0,0.0,0.0,Korčok
511137,0.0,0.0,85.71,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511145,2.56,0.0,58.97,0.0,30.77,5.13,0.0,0.0,0.0,0.0,2.56,Forró
511153,4.35,0.0,61.96,0.0,29.35,4.35,0.0,0.0,0.0,0.0,0.0,Forró
511170,2.33,0.39,44.75,0.39,49.03,2.33,0.0,0.0,0.0,0.39,0.39,Korčok
511188,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511196,1.22,0.0,67.35,0.82,28.57,1.22,0.0,0.41,0.41,0.0,0.0,Forró
511200,0.73,0.0,82.48,0.73,12.41,0.73,0.73,0.73,0.73,0.73,0.0,Forró
511218,1.27,0.23,64.45,0.4,29.16,1.65,0.43,0.03,2.2,0.12,0.06,Forró
511226,10.0,0.0,44.0,0.0,40.0,0.0,0.0,0.0,6.0,0.0,0.0,Forró
511234,6.67,4.44,17.78,0.0,57.78,2.22,4.44,0.0,6.67,0.0,0.0,Korčok
511251,3.23,0.0,45.16,1.61,40.32,0.0,1.61,1.61,4.84,0.0,1.61,Forró
511269,2.04,0.0,63.27,0.0,20.41,12.24,0.0,2.04,0.0,0.0,0.0,Forró
511277,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511293,1.72,0.0,67.24,0.0,27.59,1.72,0.0,0.0,1.72,0.0,0.0,Forró
511315,1.17,0.0,43.86,0.0,46.78,6.43,0.58,0.0,0.0,0.58,0.58,Korčok
511323,16.0,4.0,17.33,0.0,45.33,0.0,1.33,0.0,16.0,0.0,0.0,Korčok
511331,3.7,1.85,5.56,5.56,68.52,1.85,1.85,0.0,11.11,0.0,0.0,Korčok
511340,2.56,0.0,69.23,0.0,25.64,0.0,0.0,0.0,2.56,0.0,0.0,Forró
511358,2.11,0.0,56.32,0.53,36.32,2.63,0.53,0.0,1.05,0.53,0.0,Forró
511366,0.0,0.0,70.42,0.0,18.31,8.45,0.0,0.0,2.82,0.0,0.0,Forró
511374,2.94,5.88,61.76,0.0,23.53,2.94,2.94,0.0,0.0,0.0,0.0,Forró
511391,1.95,0.82,35.49,0.51,42.26,1.03,2.46,0.1,14.97,0.31,0.1,Korčok
511404,7.32,0.0,24.39,0.0,58.54,1.63,1.63,0.0,5.69,0.81,0.0,Korčok
511421,0.77,0.38,58.62,0.77,32.95,3.83,0.0,0.0,2.3,0.38,0.0,Forró
511439,0.0,0.0,25.0,0.0,50.0,2.27,4.55,0.0,18.18,0.0,0.0,Korčok
511447,0.0,0.0,66.67,0.0,26.67,6.67,0.0,0.0,0.0,0.0,0.0,Forró
511463,4.35,0.0,8.7,0.0,82.61,4.35,0.0,0.0,0.0,0.0,0.0,Korčok
511471,4.28,0.53,65.24,1.07,24.06,3.21,0.0,0.0,1.07,0.0,0.53,Forró
511480,0.0,0.0,50.0,0.0,29.17,0.0,8.33,0.0,12.5,0.0,0.0,Forró
511498,1.15,0.38,48.09,1.15,47.33,1.53,0.0,0.0,0.38,0.0,0.0,Forró
511501,0.0,0.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511510,1.56,0.0,73.44,0.0,23.44,0.0,0.0,0.0,0.0,1.56,0.0,Forró
511528,4.35,4.35,39.13,0.0,39.13,13.04,0.0,0.0,0.0,0.0,0.0,Forró
511536,8.33,0.0,25.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
511544,11.11,0.0,66.67,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511552,3.41,1.14,43.75,0.57,40.91,2.84,0.57,0.57,1.7,4.55,0.0,Forró
511561,4.44,0.0,37.78,0.0,46.67,11.11,0.0,0.0,0.0,0.0,0.0,Korčok
511579,0.0,0.0,41.18,0.0,52.94,0.0,0.0,0.0,5.88,0.0,0.0,Korčok
511595,3.64,0.91,44.55,0.0,39.09,10.0,0.91,0.91,0.0,0.0,0.0,Forró
511609,4.76,0.0,42.86,4.76,42.86,4.76,0.0,0.0,0.0,0.0,0.0,Forró
511617,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511625,3.96,0.0,22.77,0.0,68.32,0.0,2.97,0.0,0.0,1.98,0.0,Korčok
511641,0.0,0.0,64.65,0.0,34.34,0.0,0.0,0.0,1.01,0.0,0.0,Forró
511668,3.08,0.0,9.23,0.0,78.46,0.0,7.69,0.0,1.54,0.0,0.0,Korčok
511676,5.88,5.88,35.29,0.0,41.18,0.0,0.0,0.0,11.76,0.0,0.0,Korčok
511684,0.0,0.0,63.89,0.0,27.78,2.78,2.78,0.0,0.0,2.78,0.0,Forró
511692,2.54,0.0,25.42,0.0,67.8,1.69,0.0,0.0,2.54,0.0,0.0,Korčok
511706,0.0,0.0,79.31,0.0,17.24,3.45,0.0,0.0,0.0,0.0,0.0,Forró
511714,4.17,4.17,41.67,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
511722,0.0,0.0,20.0,0.0,60.0,0.0,10.0,0.0,10.0,0.0,0.0,Korčok
511731,4.35,0.0,56.52,0.0,32.61,6.52,0.0,0.0,0.0,0.0,0.0,Forró
511749,0.0,0.0,54.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,Forró
511757,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511765,2.01,0.67,49.78,0.22,40.62,2.68,1.12,0.45,0.67,0.22,1.56,Forró
511773,8.33,0.0,33.33,0.0,16.67,33.33,0.0,0.0,8.33,0.0,0.0,Forró
511781,0.0,0.0,43.48,0.0,43.48,0.0,8.7,0.0,4.35,0.0,0.0,Forró
511790,3.23,0.0,26.45,1.29,55.48,1.94,3.87,0.0,7.1,0.65,0.0,Korčok
511803,4.59,0.92,28.44,0.0,57.8,0.92,4.59,0.0,2.75,0.0,0.0,Korčok
511811,0.0,0.0,62.5,0.0,25.0,0.0,0.0,6.25,6.25,0.0,0.0,Forró
511820,4.76,0.0,38.1,0.0,38.1,0.0,9.52,4.76,4.76,0.0,0.0,Forró
511838,0.0,0.0,44.12,0.0,52.94,2.94,0.0,0.0,0.0,0.0,0.0,Korčok
511846,0.0,0.0,38.89,0.0,59.72,1.39,0.0,0.0,0.0,0.0,0.0,Korčok
511854,9.09,12.73,14.55,0.0,41.82,1.82,7.27,0.0,10.91,1.82,0.0,Korčok
511862,11.11,0.0,33.33,0.0,22.22,33.33,0.0,0.0,0.0,0.0,0.0,Forró
511871,2.94,0.0,6.47,0.0,88.82,1.18,0.0,0.0,0.0,0.59,0.0,Korčok
511889,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
511897,0.0,0.0,20.0,0.0,60.0,6.67,6.67,0.0,6.67,0.0,0.0,Korčok
511901,0.0,2.5,47.5,0.0,37.5,10.0,0.0,0.0,0.0,2.5,0.0,Forró
511919,1.2,1.2,59.88,0.0,34.13,1.2,0.0,0.6,1.8,0.0,0.0,Forró
511927,1.0,1.0,53.0,1.0,37.0,1.0,1.0,0.0,4.0,1.0,0.0,Forró
511943,0.0,0.0,37.93,6.9,51.72,3.45,0.0,0.0,0.0,0.0,0.0,Korčok
511978,1.79,0.0,41.07,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
511994,1.79,0.0,19.64,0.89,63.39,0.89,8.04,0.0,5.36,0.0,0.0,Korčok
512001,2.17,0.0,58.7,0.0,39.13,0.0,0.0,0.0,0.0,0.0,0.0,Forró
512010,6.17,2.47,25.93,0.0,56.79,3.7,1.23,0.0,3.7,0.0,0.0,Korčok
512036,0.93,0.11,72.55,0.33,23.58,1.27,0.15,0.21,0.53,0.17,0.17,Forró
512044,3.7,0.0,66.67,0.0,29.63,0.0,0.0,0.0,0.0,0.0,0.0,Forró
512052,1.61,0.0,76.88,0.0,17.74,2.15,0.54,0.0,0.54,0.0,0.54,Forró
512061,2.44,0.0,73.17,0.0,12.2,4.88,2.44,0.0,0.0,0.0,4.88,Forró
512079,0.82,0.0,74.59,0.82,20.49,0.82,0.0,0.0,2.46,0.0,0.0,Forró
512087,0.0,0.0,81.25,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,Forró
512095,0.0,0.0,72.73,0.0,18.18,9.09,0.0,0.0,0.0,0.0,0.0,Forró
512109,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
512117,0.0,0.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
