IDN4,obec,IDN2,nationality_majority,SK-2021-rate,HU-2021-rate,RMY-2021-rate,RUE-2021-rate,obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,voted,voters,turnout
520349,Kamienka (HE),7,SK,97.3%,0.0%,0.6%,0.4%,520349.0,0.0,0.0,0.0,26.0,48.0,2.0,5.0,5.0,0.0,113.0,1.0,200.0,447.0,44.74
520357,Karná,7,SK,93.4%,0.0%,4.1%,0.0%,520357.0,0.0,1.0,0.0,13.0,24.0,0.0,2.0,3.0,0.0,100.0,0.0,143.0,369.0,38.75
520365,Klenová - Кленова,7,SK,65.6%,0.0%,2.2%,28.9%,520365.0,1.0,0.0,0.0,46.0,18.0,0.0,1.0,7.0,0.0,93.0,0.0,166.0,396.0,41.92
520373,Kochanovce (HE),7,SK,97.0%,0.0%,0.0%,1.5%,520373.0,0.0,1.0,1.0,46.0,100.0,2.0,4.0,5.0,0.0,171.0,0.0,330.0,595.0,55.46
520381,Kolbasov,7,SK,77.9%,0.0%,0.0%,17.6%,520381.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,32.0,0.0,41.0,64.0,64.06
520390,Kolonica - Колоніця,7,SK,78.3%,0.4%,0.0%,20.4%,520390.0,2.0,1.0,0.0,33.0,35.0,0.0,5.0,1.0,0.0,134.0,0.0,211.0,444.0,47.52
520403,Koškovce,7,SK,96.7%,0.0%,0.0%,0.9%,520403.0,0.0,0.0,0.0,29.0,97.0,0.0,3.0,6.0,0.0,94.0,0.0,229.0,436.0,52.52
520411,Krásny Brod - Красный Брід,7,SK,51.0%,0.0%,0.9%,43.3%,520411.0,0.0,0.0,0.0,17.0,25.0,1.0,7.0,10.0,0.0,69.0,0.0,129.0,327.0,39.45
520438,Ladomirov - Ладомирів,7,SK,71.2%,0.7%,1.1%,23.2%,520438.0,0.0,1.0,0.0,4.0,19.0,0.0,1.0,2.0,0.0,57.0,0.0,84.0,238.0,35.29
520446,Lieskovec (HE),7,SK,99.5%,0.2%,0.0%,0.0%,520446.0,0.0,2.0,0.0,38.0,57.0,1.0,0.0,5.0,1.0,101.0,0.0,205.0,345.0,59.42
520454,Ľubiša,7,SK,97.8%,0.0%,0.5%,0.5%,520454.0,0.0,3.0,1.0,43.0,131.0,2.0,8.0,14.0,1.0,162.0,0.0,365.0,658.0,55.47
520462,Lukačovce,7,SK,94.2%,0.0%,0.0%,0.4%,520462.0,0.0,2.0,0.0,17.0,42.0,3.0,2.0,1.0,1.0,91.0,0.0,159.0,371.0,42.86
520471,Medzilaborce - Меджілабірцї,7,SK,58.7%,0.2%,2.0%,28.0%,520471.0,1.0,4.0,3.0,276.0,405.0,18.0,38.0,69.0,2.0,1080.0,3.0,1899.0,4615.0,41.15
520489,Michajlov,7,SK,80.5%,0.0%,0.0%,13.4%,520489.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,39.0,76.0,51.32
520497,Modra nad Cirochou,7,SK,98.8%,0.4%,0.1%,0.1%,520497.0,1.0,2.0,0.0,53.0,95.0,4.0,8.0,5.0,0.0,257.0,0.0,425.0,752.0,56.52
520501,Myslina,7,SK,96.7%,0.0%,0.5%,0.0%,520501.0,0.0,0.0,0.0,28.0,80.0,0.0,5.0,6.0,1.0,91.0,0.0,211.0,461.0,45.77
520519,Ňagov - Няґів,7,SK,56.9%,0.0%,0.0%,40.8%,520519.0,0.0,0.0,1.0,26.0,26.0,3.0,2.0,1.0,1.0,72.0,0.0,132.0,290.0,45.52
520527,Nechválova Polianka - Нехвалёва Полянка,7,SK,75.7%,0.0%,0.0%,20.3%,520527.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,29.0,0.0,52.0,108.0,48.15
520535,Nižná Jablonka,7,SK,73.5%,0.0%,0.7%,12.9%,520535.0,0.0,1.0,0.0,14.0,7.0,2.0,0.0,0.0,0.0,22.0,0.0,46.0,117.0,39.32
520543,Nižné Ladičkovce,7,SK,97.9%,0.0%,0.0%,0.6%,520543.0,0.0,0.0,0.0,18.0,38.0,1.0,2.0,1.0,0.0,69.0,0.0,129.0,262.0,49.24
520551,Nová Sedlica,7,SK,79.7%,0.0%,0.0%,16.3%,520551.0,0.0,1.0,0.0,12.0,14.0,1.0,1.0,0.0,0.0,77.0,0.0,106.0,223.0,47.53
520560,Ohradzany,7,SK,98.7%,0.0%,0.0%,0.6%,520560.0,0.0,1.0,0.0,39.0,69.0,1.0,9.0,2.0,0.0,165.0,0.0,286.0,477.0,59.96
520578,Oľka - Олька,7,SK,56.9%,0.0%,0.4%,39.6%,520578.0,0.0,0.0,0.0,20.0,32.0,2.0,5.0,0.0,0.0,61.0,0.0,120.0,221.0,54.3
520586,Oľšinkov - Вільшинків,7,XU,20.0%,0.0%,0.0%,65.0%,520586.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,22.0,27.0,81.48
520594,Osadné - Осадне,7,SK,54.0%,0.0%,23.3%,20.7%,520594.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,2.0,0.0,40.0,0.0,69.0,128.0,53.91
520616,Palota - Палота,7,SK,69.9%,0.0%,1.0%,25.9%,520616.0,0.0,0.0,0.0,5.0,11.0,1.0,1.0,0.0,0.0,28.0,0.0,46.0,129.0,35.66
520624,Papín,7,SK,96.4%,0.0%,0.0%,1.2%,520624.0,2.0,1.0,0.0,71.0,64.0,2.0,5.0,2.0,1.0,215.0,0.0,363.0,734.0,49.46
520632,Parihuzovce,7,SK,75.0%,0.0%,0.0%,10.0%,520632.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,21.0,32.0,65.62
520641,Pčoliné - Пчолине,7,SK,66.1%,0.0%,0.0%,28.1%,520641.0,0.0,0.0,0.0,61.0,37.0,0.0,7.0,1.0,0.0,157.0,0.0,263.0,446.0,58.97
520659,Pichne,7,SK,73.7%,0.0%,0.0%,17.5%,520659.0,0.0,1.0,0.0,32.0,44.0,0.0,1.0,2.0,0.0,166.0,1.0,247.0,433.0,57.04
520667,Porúbka (HE),7,SK,96.5%,0.4%,0.0%,0.8%,520667.0,0.0,0.0,1.0,8.0,30.0,0.0,1.0,2.0,0.0,73.0,1.0,116.0,225.0,51.56
520675,Príslop - Присліп,7,SK,66.0%,0.0%,0.0%,23.4%,520675.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,21.0,41.0,51.22
520683,Ptičie,7,SK,94.7%,0.0%,0.0%,0.8%,520683.0,0.0,7.0,0.0,32.0,72.0,1.0,8.0,2.0,0.0,133.0,0.0,255.0,518.0,49.23
520691,Radvaň nad Laborcom,7,SK,75.5%,0.0%,5.1%,17.3%,520691.0,1.0,1.0,1.0,48.0,35.0,3.0,2.0,5.0,1.0,105.0,0.0,202.0,426.0,47.42
520705,Repejov - Репеїв,7,SK,57.1%,2.5%,0.0%,31.9%,520705.0,0.0,1.0,0.0,8.0,13.0,3.0,0.0,2.0,1.0,29.0,0.0,57.0,101.0,56.44
520713,Roškovce - Рошківцї,7,SK,53.2%,0.0%,0.0%,43.3%,520713.0,0.0,0.0,0.0,14.0,8.0,1.0,2.0,1.0,0.0,40.0,0.0,66.0,121.0,54.55
520721,Rovné (HE),7,SK,96.8%,0.0%,0.2%,0.9%,520721.0,0.0,3.0,0.0,21.0,53.0,1.0,9.0,4.0,1.0,71.0,0.0,163.0,358.0,45.53
520730,Runina - Рунина,7,XU,29.9%,0.0%,0.0%,62.3%,520730.0,0.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,48.0,71.0,67.61
520748,Ruská Volová,7,SK,77.6%,0.0%,0.0%,17.6%,520748.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,26.0,0.0,45.0,82.0,54.88
520764,Ruský Potok - Руськый Потік,7,SK,63.6%,0.0%,0.0%,34.1%,520764.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,31.0,0.0,46.0,97.0,47.42
520772,Slovenská Volová,7,SK,92.7%,0.0%,1.8%,0.4%,520772.0,0.0,3.0,1.0,25.0,46.0,2.0,0.0,6.0,2.0,82.0,0.0,167.0,407.0,41.03
520781,Slovenské Krivé,7,SK,97.5%,0.0%,0.0%,1.7%,520781.0,0.0,0.0,0.0,6.0,29.0,0.0,1.0,1.0,0.0,30.0,0.0,67.0,118.0,56.78
520802,Snina,7,SK,84.1%,0.1%,0.6%,5.7%,520802.0,2.0,39.0,3.0,947.0,1677.0,20.0,123.0,112.0,5.0,3517.0,8.0,6453.0,14754.0,43.74
520811,Stakčínska Roztoka - Стащіньска Ростока,7,SK,73.8%,0.0%,0.0%,22.2%,520811.0,0.0,0.0,0.0,25.0,11.0,0.0,2.0,1.0,0.0,99.0,0.0,138.0,243.0,56.79
520829,Stakčín,7,SK,76.5%,0.0%,0.9%,15.3%,520829.0,1.0,1.0,0.0,130.0,110.0,4.0,6.0,6.0,2.0,567.0,0.0,827.0,1847.0,44.78
520845,Strihovce - Стриговець,7,SK,68.3%,0.0%,0.0%,26.8%,520845.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,40.0,0.0,54.0,103.0,52.43
520853,Sukov - Суків,7,SK,61.4%,0.0%,0.7%,30.7%,520853.0,0.0,0.0,0.0,14.0,8.0,1.0,1.0,1.0,0.0,17.0,0.0,42.0,100.0,42.0
520861,Svetlice - Светліцї,7,SK,61.8%,0.0%,0.0%,34.8%,520861.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,2.0,0.0,27.0,0.0,46.0,83.0,55.42
520870,Šmigovec,7,SK,76.5%,0.0%,0.0%,16.0%,520870.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,17.0,0.0,32.0,75.0,42.67
520888,Topoľa - Тополя,7,SK,57.9%,0.0%,0.0%,34.6%,520888.0,0.0,2.0,0.0,15.0,3.0,0.0,0.0,1.0,0.0,33.0,0.0,54.0,148.0,36.49
520896,Topoľovka,7,SK,96.2%,0.0%,0.0%,0.8%,520896.0,1.0,4.0,0.0,77.0,106.0,3.0,8.0,11.0,0.0,153.0,0.0,363.0,658.0,55.17
520900,Turcovce,7,SK,98.7%,0.0%,0.0%,0.3%,520900.0,0.0,0.0,1.0,23.0,13.0,0.0,3.0,0.0,0.0,85.0,1.0,126.0,238.0,52.94
520918,Ubľa,7,SK,69.7%,0.1%,0.6%,18.6%,520918.0,1.0,0.0,0.0,58.0,34.0,0.0,0.0,11.0,0.0,190.0,1.0,295.0,613.0,48.12
520926,Udavské,7,SK,95.1%,0.0%,0.0%,1.9%,520926.0,0.0,1.0,1.0,84.0,113.0,1.0,9.0,9.0,0.0,298.0,2.0,518.0,991.0,52.27
520934,Ulič,7,SK,73.2%,0.0%,1.5%,19.5%,520934.0,0.0,0.0,0.0,33.0,30.0,1.0,6.0,2.0,0.0,154.0,0.0,226.0,648.0,34.88
520942,Uličské Krivé - Уліцьке Криве,7,SK,74.3%,0.0%,0.0%,21.2%,520942.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,0.0,0.0,69.0,0.0,92.0,186.0,49.46
520951,Valentovce,7,SK,85.7%,0.0%,0.0%,11.9%,520951.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,16.0,0.0,29.0,43.0,67.44
520977,Veľopolie,7,SK,98.3%,0.0%,0.0%,0.8%,520977.0,0.0,0.0,0.0,35.0,48.0,1.0,7.0,7.0,0.0,71.0,0.0,169.0,295.0,57.29
520985,Víťazovce,7,SK,97.7%,0.0%,0.3%,0.3%,520985.0,1.0,1.0,0.0,17.0,48.0,1.0,1.0,2.0,1.0,63.0,0.0,135.0,270.0,50.0
520993,Volica - Воліця,7,SK,62.9%,0.0%,0.0%,33.7%,520993.0,1.0,2.0,0.0,13.0,26.0,0.0,0.0,3.0,0.0,64.0,0.0,109.0,228.0,47.81
521001,Výrava - Вырава,7,SK,72.0%,0.0%,4.2%,20.1%,521001.0,1.0,0.0,0.0,8.0,15.0,1.0,0.0,9.0,0.0,46.0,0.0,80.0,166.0,48.19
521019,Vyšná Jablonka - Вышня Яблінка,7,SK,45.1%,0.0%,0.0%,39.2%,521019.0,0.0,0.0,0.0,16.0,5.0,0.0,1.0,2.0,0.0,26.0,0.0,50.0,66.0,75.76
521027,Vyšné Ladičkovce,7,SK,97.3%,0.0%,0.0%,0.5%,521027.0,0.0,0.0,0.0,15.0,19.0,0.0,1.0,3.0,0.0,45.0,0.0,83.0,156.0,53.21
521035,Vyšný Hrušov,7,SK,93.4%,0.0%,2.5%,0.2%,521035.0,0.0,4.0,0.0,35.0,26.0,1.0,1.0,0.0,0.0,65.0,0.0,132.0,378.0,34.92
521043,Závadka (HE),7,SK,98.7%,0.0%,0.2%,0.0%,521043.0,0.0,0.0,0.0,38.0,43.0,0.0,8.0,7.0,0.0,153.0,0.0,249.0,455.0,54.73
521051,Zboj - Збой,7,SK,73.7%,0.0%,0.0%,20.4%,521051.0,1.0,0.0,0.0,20.0,11.0,2.0,0.0,4.0,0.0,104.0,0.0,142.0,253.0,56.13
521060,Zbojné - Збійне,7,SK,63.0%,0.0%,0.0%,29.6%,521060.0,0.0,0.0,0.0,19.0,5.0,1.0,0.0,0.0,0.0,59.0,0.0,84.0,140.0,60.0
521078,Zbudská Belá - Збудьска Біла,7,SK,49.1%,0.0%,0.0%,47.4%,521078.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,1.0,0.0,29.0,0.0,57.0,96.0,59.38
521086,Zbudské Dlhé,7,XR,25.5%,0.0%,69.8%,0.5%,521086.0,3.0,0.0,1.0,8.0,46.0,0.0,0.0,15.0,0.0,44.0,0.0,117.0,512.0,22.85
521108,Zemplínske Hámre,7,SK,95.5%,0.1%,0.0%,1.6%,521108.0,0.0,2.0,1.0,66.0,96.0,6.0,5.0,8.0,1.0,317.0,1.0,503.0,1019.0,49.36
521116,Zubné,7,SK,83.1%,0.0%,0.0%,16.1%,521116.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,8.0,0.0,97.0,0.0,138.0,280.0,49.29
521141,Bačkovík,8,SK,90.3%,0.0%,7.8%,0.2%,521141.0,0.0,2.0,0.0,14.0,55.0,0.0,1.0,8.0,0.0,54.0,0.0,134.0,415.0,32.29
521159,Baška,8,SK,98.2%,0.0%,0.0%,0.4%,521159.0,0.0,2.0,0.0,64.0,222.0,0.0,10.0,10.0,1.0,81.0,1.0,391.0,590.0,66.27
521167,Belža,8,SK,95.9%,0.5%,0.5%,0.0%,521167.0,2.0,1.0,0.0,27.0,94.0,0.0,2.0,6.0,0.0,73.0,1.0,206.0,361.0,57.06
521175,Beniakovce,8,SK,96.1%,0.4%,0.6%,0.0%,521175.0,0.0,4.0,0.0,27.0,185.0,1.0,1.0,3.0,1.0,103.0,0.0,325.0,631.0,51.51
521183,Bidovce,8,SK,95.6%,1.3%,0.8%,0.2%,521183.0,1.0,2.0,0.0,57.0,236.0,1.0,10.0,15.0,0.0,233.0,0.0,555.0,1228.0,45.2
521191,Blažice,8,SK,96.0%,0.3%,1.4%,0.0%,521191.0,0.0,1.0,0.0,16.0,74.0,1.0,3.0,4.0,0.0,80.0,0.0,179.0,468.0,38.25
521205,Bohdanovce,8,SK,97.0%,0.6%,0.6%,0.3%,521205.0,0.0,6.0,0.0,47.0,240.0,5.0,7.0,8.0,2.0,194.0,2.0,511.0,938.0,54.48
521213,Boliarov,8,SK,85.4%,0.0%,4.4%,0.0%,521213.0,0.0,2.0,0.0,10.0,45.0,1.0,1.0,20.0,0.0,64.0,0.0,143.0,596.0,23.99
521221,Budimír,8,SK,94.6%,0.9%,0.2%,0.2%,521221.0,0.0,6.0,0.0,78.0,353.0,1.0,16.0,21.0,3.0,190.0,1.0,669.0,1034.0,64.7
521248,Bukovec (KS),8,SK,95.4%,0.6%,0.0%,0.1%,521248.0,2.0,3.0,0.0,52.0,226.0,3.0,5.0,22.0,1.0,101.0,0.0,415.0,728.0,57.01
521256,Bunetice,8,SK,97.8%,0.0%,0.0%,0.0%,521256.0,0.0,0.0,1.0,5.0,17.0,1.0,0.0,0.0,0.0,20.0,0.0,44.0,72.0,61.11
521264,Buzica - Buzita,8,HU,46.9%,48.5%,1.1%,0.0%,521264.0,1.0,2.0,126.0,20.0,74.0,0.0,1.0,15.0,1.0,71.0,0.0,311.0,949.0,32.77
521272,Cestice - Szeszta,8,SK,60.4%,33.6%,0.0%,0.1%,521272.0,0.0,0.0,78.0,48.0,100.0,3.0,1.0,10.0,0.0,96.0,0.0,336.0,714.0,47.06
521281,Čakanovce (KS),8,SK,76.6%,0.1%,20.2%,0.0%,521281.0,0.0,0.0,0.0,33.0,77.0,1.0,5.0,1.0,0.0,67.0,0.0,184.0,529.0,34.78
521299,Čaňa,8,SK,88.9%,0.4%,5.3%,0.2%,521299.0,3.0,6.0,1.0,320.0,859.0,10.0,40.0,48.0,2.0,757.0,0.0,2046.0,4610.0,44.38
521302,Čečejovce,8,SK,78.9%,15.2%,0.1%,0.1%,521302.0,0.0,3.0,94.0,87.0,314.0,4.0,8.0,28.0,4.0,239.0,1.0,782.0,1683.0,46.46
521311,Čižatice,8,SK,96.9%,0.2%,0.0%,0.0%,521311.0,0.0,0.0,0.0,29.0,87.0,0.0,5.0,4.0,1.0,67.0,0.0,193.0,349.0,55.3
521329,Debraď - Debrőd,8,HU,33.3%,56.5%,0.0%,0.0%,521329.0,0.0,0.0,71.0,9.0,33.0,0.0,1.0,5.0,0.0,33.0,0.0,152.0,342.0,44.44
521337,Drienovec,8,SK,52.2%,15.6%,15.6%,0.0%,521337.0,0.0,1.0,95.0,48.0,118.0,1.0,2.0,19.0,1.0,129.0,0.0,414.0,1692.0,24.47
521345,Družstevná pri Hornáde,8,SK,91.4%,0.1%,3.3%,0.1%,521345.0,1.0,11.0,0.0,137.0,343.0,6.0,18.0,36.0,3.0,329.0,1.0,885.0,2120.0,41.75
521353,Ďurďošík,8,SK,97.3%,0.7%,0.0%,0.7%,521353.0,0.0,2.0,1.0,47.0,176.0,0.0,6.0,4.0,0.0,129.0,1.0,366.0,581.0,62.99
521361,Ďurkov,8,SK,91.7%,0.6%,3.3%,0.0%,521361.0,1.0,3.0,2.0,66.0,172.0,1.0,8.0,14.0,0.0,197.0,0.0,464.0,1404.0,33.05
521370,Geča,8,SK,95.3%,0.2%,1.5%,0.3%,521370.0,1.0,6.0,1.0,110.0,385.0,1.0,16.0,21.0,1.0,310.0,0.0,852.0,1528.0,55.76
521388,Gyňov,8,SK,97.3%,0.3%,0.0%,0.0%,521388.0,0.0,2.0,1.0,42.0,113.0,2.0,8.0,5.0,1.0,106.0,0.0,280.0,545.0,51.38
521396,Hačava,8,SK,84.2%,0.0%,1.5%,13.3%,521396.0,2.0,3.0,0.0,4.0,15.0,0.0,1.0,6.0,1.0,24.0,1.0,57.0,167.0,34.13
521400,Haniska (KS),8,SK,98.2%,0.3%,0.0%,0.0%,521400.0,0.0,4.0,2.0,60.0,336.0,1.0,14.0,18.0,2.0,225.0,2.0,664.0,1212.0,54.79
521418,Herľany,8,SK,97.2%,0.7%,0.0%,1.4%,521418.0,0.0,0.0,0.0,15.0,58.0,1.0,5.0,1.0,1.0,62.0,0.0,143.0,229.0,62.45
521426,Hodkovce,8,SK,96.8%,0.3%,0.0%,0.0%,521426.0,0.0,6.0,0.0,14.0,85.0,0.0,3.0,6.0,0.0,63.0,1.0,178.0,300.0,59.33
521442,Hrašovík,8,SK,93.5%,0.3%,0.0%,0.3%,521442.0,0.0,0.0,0.0,43.0,103.0,2.0,3.0,8.0,0.0,57.0,0.0,216.0,319.0,67.71
521469,Hýľov,8,SK,98.4%,0.2%,0.0%,0.0%,521469.0,0.0,0.0,1.0,29.0,137.0,3.0,10.0,3.0,0.0,75.0,1.0,259.0,432.0,59.95
521477,Chrastné,8,SK,91.1%,0.8%,3.8%,0.6%,521477.0,0.0,1.0,2.0,41.0,109.0,1.0,6.0,7.0,0.0,101.0,0.0,268.0,529.0,50.66
521485,Janík - Jánok,8,SK,57.2%,38.8%,0.3%,0.2%,521485.0,0.0,2.0,37.0,27.0,76.0,0.0,0.0,13.0,0.0,79.0,0.0,234.0,500.0,46.8
521493,Jasov,8,SK,70.1%,5.2%,2.1%,0.1%,521493.0,0.0,4.0,45.0,73.0,191.0,1.0,3.0,34.0,0.0,232.0,1.0,584.0,2499.0,23.37
521507,Kalša,8,SK,97.1%,0.3%,0.0%,0.0%,521507.0,1.0,1.0,0.0,28.0,116.0,1.0,5.0,5.0,0.0,117.0,0.0,274.0,579.0,47.32
521523,Kecerovce,8,SK,62.7%,0.0%,32.6%,0.0%,521523.0,0.0,0.0,0.0,26.0,61.0,1.0,8.0,73.0,0.0,63.0,0.0,232.0,2333.0,9.94
521540,Kecerovský Lipovec,8,SK,97.3%,0.9%,0.0%,0.0%,521540.0,0.0,1.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,56.0,91.0,61.54
521558,Kokšov-Bakša,8,SK,96.8%,0.1%,0.2%,0.0%,521558.0,0.0,2.0,1.0,61.0,279.0,4.0,7.0,11.0,0.0,210.0,0.0,575.0,1036.0,55.5
521566,Komárovce - Komaróc,8,HU,39.8%,59.0%,0.0%,0.0%,521566.0,0.0,0.0,60.0,20.0,28.0,0.0,0.0,2.0,0.0,38.0,1.0,149.0,327.0,45.57
521574,Košická Belá,8,SK,96.8%,0.7%,0.0%,0.1%,521574.0,0.0,1.0,0.0,71.0,211.0,5.0,9.0,6.0,0.0,154.0,0.0,457.0,847.0,53.96
521582,Košická Polianka,8,SK,93.5%,0.4%,0.6%,0.0%,521582.0,0.0,1.0,0.0,71.0,169.0,1.0,1.0,18.0,0.0,159.0,0.0,420.0,856.0,49.07
521591,Košické Oľšany,8,SK,87.9%,0.4%,3.1%,0.0%,521591.0,3.0,5.0,1.0,67.0,211.0,3.0,15.0,15.0,0.0,139.0,0.0,459.0,1046.0,43.88
521604,Košický Klečenov,8,SK,96.3%,0.3%,0.0%,0.0%,521604.0,0.0,2.0,0.0,20.0,57.0,0.0,4.0,5.0,1.0,57.0,0.0,146.0,258.0,56.59
521612,Kráľovce,8,SK,92.1%,0.1%,2.9%,0.2%,521612.0,1.0,5.0,3.0,48.0,140.0,3.0,8.0,21.0,1.0,121.0,0.0,351.0,947.0,37.06
521639,Kysak,8,SK,95.4%,0.5%,0.0%,0.1%,521639.0,0.0,12.0,1.0,85.0,379.0,5.0,10.0,18.0,0.0,190.0,0.0,700.0,1177.0,59.47
521655,Malá Ida,8,SK,92.0%,1.4%,0.0%,0.3%,521655.0,1.0,8.0,4.0,110.0,538.0,7.0,21.0,20.0,1.0,269.0,0.0,979.0,1502.0,65.18
521663,Malá Lodina,8,SK,93.4%,3.1%,0.0%,0.9%,521663.0,0.0,2.0,0.0,32.0,70.0,0.0,2.0,2.0,0.0,43.0,0.0,151.0,231.0,65.37
521671,Medzev,8,SK,82.8%,1.0%,3.1%,0.1%,521671.0,1.0,1.0,6.0,107.0,409.0,12.0,18.0,36.0,0.0,355.0,0.0,945.0,3102.0,30.46
521680,Mokrance - Makranc,8,SK,75.3%,22.7%,0.1%,0.0%,521680.0,0.0,1.0,84.0,52.0,269.0,6.0,5.0,16.0,0.0,178.0,0.0,611.0,1238.0,49.35
521698,Moldava nad Bodvou - Szepsi,8,SK,52.4%,28.1%,15.3%,0.1%,521698.0,1.0,9.0,507.0,231.0,977.0,15.0,22.0,94.0,2.0,773.0,1.0,2632.0,7784.0,33.81
521701,Mudrovce,8,SK,90.8%,0.0%,0.0%,1.5%,521701.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,11.0,0.0,26.0,61.0,42.62
521728,Nižná Kamenica,8,SK,98.6%,0.0%,0.0%,0.0%,521728.0,0.0,0.0,0.0,34.0,140.0,1.0,3.0,5.0,0.0,106.0,1.0,290.0,548.0,52.92
521736,Nižná Myšľa,8,SK,91.9%,0.1%,0.8%,0.5%,521736.0,1.0,1.0,0.0,86.0,247.0,4.0,9.0,10.0,0.0,182.0,3.0,543.0,1173.0,46.29
521744,Nižný Čaj,8,SK,90.9%,0.0%,6.6%,0.0%,521744.0,0.0,1.0,0.0,9.0,43.0,0.0,2.0,0.0,0.0,60.0,0.0,115.0,233.0,49.36
521752,Nižný Klátov,8,SK,94.1%,0.5%,0.0%,0.1%,521752.0,0.0,2.0,1.0,58.0,222.0,3.0,11.0,5.0,2.0,156.0,0.0,460.0,749.0,61.42
521761,Nižný Lánec - Alsólánc,8,HU,25.3%,68.7%,0.4%,0.0%,521761.0,0.0,0.0,53.0,3.0,15.0,0.0,0.0,5.0,0.0,13.0,0.0,89.0,333.0,26.73
521779,Turnianska Nová Ves - Tornaújfalu,8,HU,17.5%,81.8%,0.0%,0.0%,521779.0,0.0,0.0,95.0,4.0,18.0,0.0,5.0,1.0,0.0,24.0,0.0,147.0,231.0,63.64
521787,Nováčany,8,SK,88.5%,0.7%,3.6%,0.0%,521787.0,0.0,1.0,0.0,40.0,106.0,0.0,6.0,11.0,1.0,98.0,0.0,263.0,612.0,42.97
521795,Nová Polhora,8,SK,97.8%,0.2%,0.0%,0.4%,521795.0,0.0,1.0,0.0,40.0,106.0,3.0,5.0,7.0,0.0,112.0,0.0,274.0,414.0,66.18
521809,Nový Salaš,8,SK,96.8%,0.0%,0.5%,0.9%,521809.0,0.0,3.0,0.0,9.0,50.0,0.0,0.0,3.0,0.0,46.0,0.0,111.0,193.0,57.51
521817,Obišovce,8,SK,97.2%,0.2%,0.0%,0.4%,521817.0,0.0,1.0,0.0,48.0,116.0,0.0,5.0,8.0,0.0,61.0,0.0,239.0,391.0,61.13
521825,Olšovany,8,SK,99.0%,0.0%,0.4%,0.0%,521825.0,0.0,3.0,1.0,41.0,107.0,1.0,2.0,3.0,0.0,111.0,0.0,269.0,517.0,52.03
521833,Opátka,8,SK,96.1%,0.0%,0.0%,0.0%,521833.0,0.0,0.0,0.0,13.0,38.0,2.0,3.0,2.0,2.0,16.0,0.0,76.0,115.0,66.09
521841,Opiná,8,SK,98.5%,0.0%,0.0%,0.0%,521841.0,0.0,0.0,0.0,10.0,17.0,2.0,2.0,0.0,0.0,32.0,0.0,63.0,156.0,40.38
521850,Paňovce,8,SK,91.7%,5.4%,0.0%,0.5%,521850.0,0.0,0.0,8.0,39.0,135.0,1.0,1.0,8.0,2.0,98.0,0.0,292.0,505.0,57.82
521868,Peder - Péder,8,HU,30.8%,67.4%,0.0%,0.3%,521868.0,0.0,0.0,43.0,11.0,19.0,0.0,0.0,1.0,0.0,23.0,1.0,98.0,299.0,32.78
521876,Perín-Chym - Perény - Hím,8,SK,72.7%,21.6%,0.0%,0.0%,521876.0,0.0,4.0,82.0,77.0,235.0,5.0,6.0,9.0,0.0,240.0,2.0,660.0,1295.0,50.97
521884,Ploské (KS),8,SK,94.4%,0.1%,0.4%,0.1%,521884.0,1.0,0.0,0.0,71.0,151.0,6.0,6.0,3.0,1.0,203.0,1.0,443.0,783.0,56.58
521892,Poproč (KS),8,SK,93.7%,0.4%,0.0%,0.2%,521892.0,1.0,4.0,1.0,212.0,385.0,14.0,23.0,31.0,2.0,499.0,1.0,1173.0,2212.0,53.03
521906,Rákoš (KS),8,SK,93.6%,0.8%,0.0%,0.0%,521906.0,0.0,2.0,0.0,13.0,66.0,1.0,8.0,7.0,0.0,57.0,0.0,154.0,312.0,49.36
521914,Rankovce,8,SK,85.8%,0.0%,9.0%,0.0%,521914.0,0.0,0.0,0.0,12.0,28.0,0.0,3.0,54.0,0.0,33.0,0.0,130.0,640.0,20.31
